https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1644796800000,2022-02-14 00:00:00,BCH/USDT,335.410476,337.06972311,318.74167218,331.30758349,50961.75549527,157.59563614,0,0,0,323.37034668
1644710400000,2022-02-13 00:00:00,BCH/USDT,330.08741851,339.7,325.13432421,332.8713025,45655.24722129,137.71440716,0,0,0,331.52121236
1644624000000,2022-02-12 00:00:00,BCH/USDT,319.29665018,329.54599999,312.54231687,329.09510725,45467.17225152,142.0914611,0,0,0,319.98525386
1644537600000,2022-02-11 00:00:00,BCH/USDT,339.7,341.70462542,316.89000004,320.63383586,76840.36034162,231.9776613,0,0,0,331.24034405
1644451200000,2022-02-10 00:00:00,BCH/USDT,345.55199999,362.87851788,336.99652522,340.82989969,72379.01146771,205.34494475,0,0,0,352.47525355
1644364800000,2022-02-09 00:00:00,BCH/USDT,334.41585579,347.80571866,328.77742396,346.79029817,72625.44685394,214.40053895,0,0,0,338.73724016
1644278400000,2022-02-08 00:00:00,BCH/USDT,343.67058634,355.98571225,325.4815766,336.03741277,195523.8826804,581.92878053,0,0,0,335.99280396
1644192000000,2022-02-07 00:00:00,BCH/USDT,323.0536581,343.54602267,318.10677546,343.546,27411.35444944,82.28618049,0,0,0,333.12221184
1644105600000,2022-02-06 00:00:00,BCH/USDT,321.48043157,327.91427535,313.6739,324.93269847,26282.25273729,82.0787829,0,0,0,320.20763233
1644019200000,2022-02-05 00:00:00,BCH/USDT,306.19766726,328.99789957,303.18366901,322.18,45972.57396883,147.60473197,0,0,0,311.45731817
1643932800000,2022-02-04 00:00:00,BCH/USDT,281.08294421,307.25998033,276.76295899,306.93457123,41748.34352166,141.81996045,0,0,0,294.37565339
1643846400000,2022-02-03 00:00:00,BCH/USDT,278.66623564,281.20030273,271.19123394,280.63479633,27876.42313996,100.79040105,0,0,0,276.57815476
1643760000000,2022-02-02 00:00:00,BCH/USDT,289.79881165,297.28752569,277.24235607,278,30151.76921488,105.10996794,0,0,0,286.85927515
1643673600000,2022-02-01 00:00:00,BCH/USDT,285.7674537,291.69246104,283.9574902,289.00185758,12408.07576628,43.2846715,0,0,0,286.66212163
1643587200000,2022-01-31 00:00:00,BCH/USDT,290.24161027,290.24161027,278.5,285.51641281,13846.73555897,48.86578168,0,0,0,283.3626125
1643500800000,2022-01-30 00:00:00,BCH/USDT,298.91699999,301.60486281,288.22483762,292.7,20913.79959506,70.77449208,0,0,0,295.49911246
1643414400000,2022-01-29 00:00:00,BCH/USDT,297.82828745,301.57437023,292.7,298.36159942,31430.65173614,106.36979663,0,0,0,295.48474032
1643328000000,2022-01-28 00:00:00,BCH/USDT,290.47514263,297,282,297,30556.86955476,105.7751396,0,0,0,288.88517349
1643241600000,2022-01-27 00:00:00,BCH/USDT,287.83595104,294.20423865,278,287.832174,29718.34815217,104.15386989,0,0,0,285.33119492
1643155200000,2022-01-26 00:00:00,BCH/USDT,289.640494,314.77106084,284.26052353,290.75844347,64315.83924129,219.34178494,0,0,0,293.22201083
1643068800000,2022-01-25 00:00:00,BCH/USDT,290.789,294.12873759,284.26052353,293.19698149,26055.32693893,90.09434779,0,0,0,289.20046127
1642982400000,2022-01-24 00:00:00,BCH/USDT,300,300,263.40502502,292.29623159,325667.22297499,1129.36598423,0,0,0,288.36287573
1642896000000,2022-01-23 00:00:00,BCH/USDT,295.53961646,302.85529716,284.44685942,302.16401446,211464.31256271,714.55187075,0,0,0,295.93976479
1642809600000,2022-01-22 00:00:00,BCH/USDT,317.708,317.734,266.11125999,291.22550052,182756.87492749,625.49898104,0,0,0,292.17773404
1642723200000,2022-01-21 00:00:00,BCH/USDT,356.01428815,360.26478193,308.62440001,313.51207733,133137.51482286,403.72568248,0,0,0,329.77222059
1642636800000,2022-01-20 00:00:00,BCH/USDT,368.709,383.17620332,357,358,107304.31283464,291.62289353,0,0,0,367.95572369
1642550400000,2022-01-19 00:00:00,BCH/USDT,382.54541395,383.73313677,366.39628856,370.50433319,34416.66437553,92.39294112,0,0,0,372.50317998
1642464000000,2022-01-18 00:00:00,BCH/USDT,381.55411918,398.26749644,374.56016023,382.83569297,110099.4727387,285.35782488,0,0,0,385.82952048
1642377600000,2022-01-17 00:00:00,BCH/USDT,387,387,373.55269563,381.2600402,25294.99339983,66.49015606,0,0,0,380.43215565
1642291200000,2022-01-16 00:00:00,BCH/USDT,390.75886092,393,380.79238485,389.00839469,99020.65142278,255.8960017,0,0,0,386.95661817
1642204800000,2022-01-15 00:00:00,BCH/USDT,385.88665647,392.63026815,383.4037467,390.75886093,22301.62151467,57.62385434,0,0,0,387.02064917
1642118400000,2022-01-14 00:00:00,BCH/USDT,380.16134727,393.29497146,377.52215008,385.20074573,53983.99149822,140.27392384,0,0,0,384.84694817
1642032000000,2022-01-13 00:00:00,BCH/USDT,384.49531854,391.33242129,377.52215008,377.52215008,45173.04260801,117.72507335,0,0,0,383.7164108
1641945600000,2022-01-12 00:00:00,BCH/USDT,370.79064083,386.11750973,368.2582774,383.2463708,59530.85601077,158.98015198,0,0,0,374.45464272
1641859200000,2022-01-11 00:00:00,BCH/USDT,362.9944773,374.71216139,361.11447564,369.16498793,45166.33995899,123.16217924,0,0,0,366.72248118
1641772800000,2022-01-10 00:00:00,BCH/USDT,376.81653415,376.91144963,348.19421308,365.07908283,80305.0000216,220.96316211,0,0,0,363.43162025
1641686400000,2022-01-09 00:00:00,BCH/USDT,371.87812367,381.33873589,368.125,376.87254123,92342.43981221,246.1528062,0,0,0,375.14274664
1641600000000,2022-01-08 00:00:00,BCH/USDT,388.26209048,390.72882853,361.85549495,373.94148577,87553.76668102,229.14220917,0,0,0,382.09357847
1641513600000,2022-01-07 00:00:00,BCH/USDT,399,400.53423965,376.00000004,385.32433876,126337.2321462,325.45081321,0,0,0,388.19147784
1641427200000,2022-01-06 00:00:00,BCH/USDT,398.76714503,402.0038429,388.92774346,400.02192458,81148.05687151,206.08425053,0,0,0,393.76156432
1641340800000,2022-01-05 00:00:00,BCH/USDT,426.8,431.76887484,391.71229266,399.647,234145.25776859,562.01309926,0,0,0,416.61886186
1641254400000,2022-01-04 00:00:00,BCH/USDT,431,439.03849463,426,426.98125809,21161.99030226,48.90673474,0,0,0,432.70094425
1641168000000,2022-01-03 00:00:00,BCH/USDT,443.66094851,446.22639175,431.77292739,434.61408347,61743.52430456,140.56418504,0,0,0,439.25502279
1641081600000,2022-01-02 00:00:00,BCH/USDT,444.93189508,451.26306224,442.97432962,446.5,61455.37251637,137.58328137,0,0,0,446.67761885
1640995200000,2022-01-01 00:00:00,BCH/USDT,432.98927835,445.34363999,432.98927835,442.06701171,51418.72474969,116.94959525,0,0,0,439.66569221
1640908800000,2021-12-31 00:00:00,BCH/USDT,432.98927835,436.29904422,420.75126253,429.22048116,159277.72892467,371.19710109,0,0,0,429.0920604
1640822400000,2021-12-30 00:00:00,BCH/USDT,427,436.70821425,424.8,430.21033054,63109.96571928,146.01929296,0,0,0,432.20292633
1640736000000,2021-12-29 00:00:00,BCH/USDT,440.34631099,445.47377229,427.00000001,430.46526269,49222.45265222,113.18085025,0,0,0,434.9008913
1640649600000,2021-12-28 00:00:00,BCH/USDT,463.4,463.4,439,439.80276268,50092.62379749,111.46335712,0,0,0,449.40889178
1640563200000,2021-12-27 00:00:00,BCH/USDT,451.97428306,475.51264118,448.34386845,464.90988812,57200.37144687,123.37046262,0,0,0,463.64721532
1640476800000,2021-12-26 00:00:00,BCH/USDT,454.68039375,454.72029895,444.94538882,451.52799363,25957.00290336,57.63860398,0,0,0,450.34058965
1640390400000,2021-12-25 00:00:00,BCH/USDT,451.57025108,460.1,448.22276008,456.53119362,21406.88617346,47.08936009,0,0,0,454.6013395
1640304000000,2021-12-24 00:00:00,BCH/USDT,456.13851071,460.59211989,449.5356701,452,53599.81110127,117.39845499,0,0,0,456.56317287
1640217600000,2021-12-23 00:00:00,BCH/USDT,439.57108247,457.7,435.5,454.2742867,44491.89361278,99.73579485,0,0,0,446.09754882
1640131200000,2021-12-22 00:00:00,BCH/USDT,435.23089846,446.5,434.66555929,438.3504289,26085.29224388,58.96003828,0,0,0,442.42325827
1640044800000,2021-12-21 00:00:00,BCH/USDT,430.70700218,440.03947368,428.74407326,438.65817388,34060.40034309,78.29979509,0,0,0,434.99986563
1639958400000,2021-12-20 00:00:00,BCH/USDT,430.1,439.34124479,419.6,429.68106508,77433.09814986,180.33120966,0,0,0,429.39377102
1639872000000,2021-12-19 00:00:00,BCH/USDT,434.84508167,444.48370323,433,437.46921357,27021.13474737,61.46505425,0,0,0,439.61784589
1639785600000,2021-12-18 00:00:00,BCH/USDT,421.36,439.47916146,419.6,435.98377272,19162.94279931,44.10970141,0,0,0,434.43827971
1639699200000,2021-12-17 00:00:00,BCH/USDT,439.54071623,439.72506007,417.4369505,425.61652651,24929.02408159,58.71153891,0,0,0,424.60178262
1639612800000,2021-12-16 00:00:00,BCH/USDT,446.74359832,453.82850674,438.94287739,438.94287739,46478.64414952,103.93772874,0,0,0,447.17779302
1639526400000,2021-12-15 00:00:00,BCH/USDT,435.10279488,449.34910461,417,446.44894491,37114.04229742,84.85128997,0,0,0,437.40103786
1639440000000,2021-12-14 00:00:00,BCH/USDT,419.63468286,441.35049205,419.34097551,434.71131035,186420.82101427,437.40625406,0,0,0,426.19605751
1639353600000,2021-12-13 00:00:00,BCH/USDT,457.83744701,457.83744701,415,422.50295504,104264.92100595,239.68082339,0,0,0,435.01569934
1639267200000,2021-12-12 00:00:00,BCH/USDT,459.39,462.06578947,442.70791217,461.22042685,25220.0591771,55.47218652,0,0,0,454.64332234
1639180800000,2021-12-11 00:00:00,BCH/USDT,438.56451928,459.87683574,433.404,457.7,39363.82072954,87.56315605,0,0,0,449.54776078
1639094400000,2021-12-10 00:00:00,BCH/USDT,449.40057993,466.75530213,437.51040629,437.51040629,160922.03961546,356.54694896,0,0,0,451.33478237
1639008000000,2021-12-09 00:00:00,BCH/USDT,479.95726314,480.12868953,449.54947595,450.36139108,151897.40440693,328.32915666,0,0,0,462.63757368
1638921600000,2021-12-08 00:00:00,BCH/USDT,473.53355516,487.25671765,464.03829435,479.65175766,140951.45247191,295.20507677,0,0,0,477.46960863
1638835200000,2021-12-07 00:00:00,BCH/USDT,476.83513596,502.17375399,464.18176374,473.34025932,247578.37769046,515.04993364,0,0,0,480.68810715
1638748800000,2021-12-06 00:00:00,BCH/USDT,448.82065001,480.0879356,419.6,473.86215941,344976.94160656,778.37036622,0,0,0,443.20410511
1638662400000,2021-12-05 00:00:00,BCH/USDT,474.05719832,476.258,435.44769774,454.91689672,405387.79965931,900.16292426,0,0,0,450.34936313
1638576000000,2021-12-04 00:00:00,BCH/USDT,529.04977629,529.04977629,326.93287816,470.99349812,1078595.91204755,2387.26590217,0,0,0,451.81222211
1638489600000,2021-12-03 00:00:00,BCH/USDT,561.84088298,566.87918,520.08149255,532.68086715,100455.27256842,182.40365973,0,0,0,550.73057589
1638403200000,2021-12-02 00:00:00,BCH/USDT,569.85728437,574.064805,559.04691609,562.45475048,80151.10838552,141.99444903,0,0,0,564.466491
1638316800000,2021-12-01 00:00:00,BCH/USDT,569.90836971,586.48499156,565.3,570.07057637,114646.50045703,199.30050993,0,0,0,575.24439098
1638230400000,2021-11-30 00:00:00,BCH/USDT,577.0619,587.50946843,556.54910226,570.1498105,149329.12357502,259.99969389,0,0,0,574.34345918
1638144000000,2021-11-29 00:00:00,BCH/USDT,568.96594719,580.98474956,557.87179748,576.24134736,104386.32368092,183.01055129,0,0,0,570.38418246
1638057600000,2021-11-28 00:00:00,BCH/USDT,563.2863675,568.708,531.30000001,568.708,139852.66740588,255.15965696,0,0,0,548.09866525
1637971200000,2021-11-27 00:00:00,BCH/USDT,557.24688492,573.04686007,557.24688492,559.693555,66204.8750173,117.21620826,0,0,0,564.80990129
1637884800000,2021-11-26 00:00:00,BCH/USDT,617.73343045,617.73343045,544.5825,555.9826328,455757.53643219,804.88670501,0,0,0,566.2381222
1637798400000,2021-11-25 00:00:00,BCH/USDT,615,635.58845515,608.21786088,616.3268184,322915.20712134,518.50846532,0,0,0,622.7771169
1637712000000,2021-11-24 00:00:00,BCH/USDT,571.36523256,619.92818175,564.8,619.92818175,329107.71095426,554.38395082,0,0,0,593.64581255
1637625600000,2021-11-23 00:00:00,BCH/USDT,557.655736,575.16289175,546.44110321,573.35412813,86977.56031625,154.67520064,0,0,0,562.32388874
1637539200000,2021-11-22 00:00:00,BCH/USDT,575.12072879,577.6576175,548.31645265,558.11097129,146776.82791431,259.54839863,0,0,0,565.50850896
1637452800000,2021-11-21 00:00:00,BCH/USDT,584.65549533,584.8432425,569.1059633,574.064805,64210.41901993,111.54142225,0,0,0,575.66433818
1637366400000,2021-11-20 00:00:00,BCH/USDT,577.6576175,587.68557838,565.3,584.16379945,119715.01018718,206.00009776,0,0,0,581.14055036
1637280000000,2021-11-19 00:00:00,BCH/USDT,556.1007425,577.07776266,548.38330497,574.064805,137110.67361191,244.70966094,0,0,0,560.29938942
1637193600000,2021-11-18 00:00:00,BCH/USDT,596.54528218,600.72109915,543.3781653,555.26741293,358615.17024284,637.93850873,0,0,0,562.14692377
1637107200000,2021-11-17 00:00:00,BCH/USDT,597.3680127,602.807305,578.22799221,596.17667487,151870.173851,256.79355548,0,0,0,591.40959969
1637020800000,2021-11-16 00:00:00,BCH/USDT,665,665,570.72479325,599.2144925,2132290.85408565,3364.42077478,0,0,0,633.77650918
1636934400000,2021-11-15 00:00:00,BCH/USDT,679.72724052,686.32524151,666.38672707,666.38672707,88499.81031349,130.9157851,0,0,0,676.00564932
1636848000000,2021-11-14 00:00:00,BCH/USDT,669.92888663,679.72724052,659.35065332,679.72724052,63207.29840716,94.81400007,0,0,0,666.64520387
1636761600000,2021-11-13 00:00:00,BCH/USDT,668.05864349,670,655.77211059,667.06040529,82882.68396628,125.03705361,0,0,0,662.8649794
1636675200000,2021-11-12 00:00:00,BCH/USDT,675.7683303,684.34136746,647.57348147,669.44284245,152019.98737051,230.01588349,0,0,0,660.91082521
1636588800000,2021-11-11 00:00:00,BCH/USDT,660.292305,679.648,659.56261496,675.69895665,103919.54456043,154.43961973,0,0,0,672.88138071
1636502400000,2021-11-10 00:00:00,BCH/USDT,715.5663424,728.5557425,646.07680366,665.749,1943455.87487409,2746.0951094,0,0,0,707.71615601
1636416000000,2021-11-09 00:00:00,BCH/USDT,638.36536036,730.86502825,638.13814816,714.56355262,3510038.3029302,5125.93532828,0,0,0,684.76055161
1636329600000,2021-11-08 00:00:00,BCH/USDT,600.68792182,642.3282425,599.82025381,638.73543,1023983.96805978,1635.88178934,0,0,0,625.95229969
1636243200000,2021-11-07 00:00:00,BCH/USDT,588.04056608,600,586.31636342,600,196827.9629654,333.14584107,0,0,0,590.8162093
1636156800000,2021-11-06 00:00:00,BCH/USDT,597.61879325,601.6,577.33526683,587.82432043,50003.68721673,85.59225752,0,0,0,584.20806584
1636070400000,2021-11-05 00:00:00,BCH/USDT,595.45810899,632.2,592.0288675,596.23327209,561008.00736975,922.84730179,0,0,0,607.90989612
1635984000000,2021-11-04 00:00:00,BCH/USDT,610.37089008,611.31266904,588.436055,595.00462832,180358.73952123,302.15354136,0,0,0,596.91089076
1635897600000,2021-11-03 00:00:00,BCH/USDT,597.77491025,618.41083793,590,610.34274308,390598.56260608,643.03691581,0,0,0,607.42789877
1635811200000,2021-11-02 00:00:00,BCH/USDT,586.91948367,607.7135581,583.67492116,598.38895311,118775.02992825,200.74534019,0,0,0,591.67017184
1635724800000,2021-11-01 00:00:00,BCH/USDT,595.62168,598.72281718,579.5,587.57889946,97527.57762282,165.55114264,0,0,0,589.10845354
1635638400000,2021-10-31 00:00:00,BCH/USDT,584.8432425,604.01733651,574.57324875,596.1499959,122280.16561272,206.93345029,0,0,0,590.91541479
1635552000000,2021-10-30 00:00:00,BCH/USDT,592.11644181,600.23344621,576.60264111,583.54260816,88658.32934906,149.99322302,0,0,0,591.08223401
1635465600000,2021-10-29 00:00:00,BCH/USDT,578.142,596.14026066,575,593.61083076,255900.80393076,440.01262408,0,0,0,581.57605015
1635379200000,2021-10-28 00:00:00,BCH/USDT,551.30918044,591.55,544.6,578.14189847,382355.40969393,677.60536747,0,0,0,564.27447014
1635292800000,2021-10-27 00:00:00,BCH/USDT,610.81048242,619.22673689,541.02710304,547.92726099,575269.94893857,1018.87330542,0,0,0,564.61381987
1635206400000,2021-10-26 00:00:00,BCH/USDT,621.48588166,631.97310431,600.89413787,612.05468462,493861.12818877,804.22144962,0,0,0,614.08599387
1635120000000,2021-10-25 00:00:00,BCH/USDT,618.82317343,627.9569925,615.75027244,621.48588166,96357.76663683,154.68243312,0,0,0,622.93930017
1635033600000,2021-10-24 00:00:00,BCH/USDT,629.25134488,632.29537412,606.4001175,616.4864223,392653.31508846,630.8566024,0,0,0,622.41294391
1634947200000,2021-10-23 00:00:00,BCH/USDT,624.35600747,636.96518453,616.01960037,629.22748774,136107.38619422,217.30656744,0,0,0,626.33811668
1634860800000,2021-10-22 00:00:00,BCH/USDT,625,635.69094069,616.7,624.61406061,1874693.8799643,2978.83274282,0,0,0,629.33841602
1634774400000,2021-10-21 00:00:00,BCH/USDT,642.84981931,655.9086557,622.22,625,2316471.69704345,3678.64830731,0,0,0,629.70730103
1634688000000,2021-10-20 00:00:00,BCH/USDT,617.98901292,648.73284257,605.48233614,644.75894661,193703.23947155,306.87557346,0,0,0,631.2110061
1634601600000,2021-10-19 00:00:00,BCH/USDT,609.48134653,624.4,599.73131091,618.7035187,126326.79026456,206.24577893,0,0,0,612.50606397
1634515200000,2021-10-18 00:00:00,BCH/USDT,611.83487072,618.99999999,598.69684058,610.40010483,229967.30024035,377.02131627,0,0,0,609.95835067
1634428800000,2021-10-17 00:00:00,BCH/USDT,624.4,628.15379002,591.41390466,610.33600443,384779.38703222,629.87178576,0,0,0,610.8852559
1634342400000,2021-10-16 00:00:00,BCH/USDT,627.9569925,650,624.36418,625.20886324,366952.96467252,575.26164181,0,0,0,637.88881093
1634256000000,2021-10-15 00:00:00,BCH/USDT,595.030895,636.59966739,586.323,625.10556089,472640.23005993,763.44902314,0,0,0,619.08551289
1634169600000,2021-10-14 00:00:00,BCH/USDT,594.1,607.229,592.0239742,598.167,1638725.21468956,2733.49297384,0,0,0,599.49860137
1634083200000,2021-10-13 00:00:00,BCH/USDT,590.057001,594.22368421,572.19736842,594.04278704,108888.20828418,185.99952554,0,0,0,585.42196797
1633996800000,2021-10-12 00:00:00,BCH/USDT,598.7466193,598.7466193,568.70831851,587.1312596,698096.92778892,1201.78784029,0,0,0,580.88200295
1633910400000,2021-10-11 00:00:00,BCH/USDT,584.13846628,618.07709012,577.6576175,601.27493284,134181.53120821,221.92524171,0,0,0,604.62491861
1633824000000,2021-10-10 00:00:00,BCH/USDT,613.5857425,621.585337,583.0843153,583.0843153,287444.69016499,472.58918783,0,0,0,608.23374204
1633737600000,2021-10-09 00:00:00,BCH/USDT,592.0288675,624.16593366,591.87424692,616.69922249,150101.10769841,244.40589452,0,0,0,614.14683959
1633651200000,2021-10-08 00:00:00,BCH/USDT,611.27642044,617.178555,588.35970657,594,406090.10032113,671.41492637,0,0,0,604.82733459
1633564800000,2021-10-07 00:00:00,BCH/USDT,615.519,636.34720991,598.12168245,611.90364086,284062.38736945,464.39927454,0,0,0,611.67706958
1633478400000,2021-10-06 00:00:00,BCH/USDT,595.8163188,625.98595891,562.50481573,619.69342007,346266.33426326,579.74969994,0,0,0,597.26867353
1633392000000,2021-10-05 00:00:00,BCH/USDT,551.05646201,599.98018656,551.05646201,595.22008626,362367.00950738,629.76726223,0,0,0,575.39829591
1633305600000,2021-10-04 00:00:00,BCH/USDT,567.41742026,567.41742026,531.14828822,551.92207423,368655.69889757,667.70227943,0,0,0,552.12586545
1633219200000,2021-10-03 00:00:00,BCH/USDT,552.50793,578.92725513,545,570.88578238,188680.45676318,336.42455877,0,0,0,560.84031871
1633132800000,2021-10-02 00:00:00,BCH/USDT,539.07844521,559.67916658,537.32301112,552.33111765,240452.15099188,442.53912917,0,0,0,543.34664472
1633046400000,2021-10-01 00:00:00,BCH/USDT,503.96529345,544.22588861,501.06888266,543.14556233,164937.41060889,313.30216574,0,0,0,526.44835767
1632960000000,2021-09-30 00:00:00,BCH/USDT,484.75844945,505.5,483.35326465,502.55906581,123583.953435,248.59789393,0,0,0,497.12389546
1632873600000,2021-09-29 00:00:00,BCH/USDT,472.81883966,497.35503977,472.12,485.05682563,133729.69927693,273.98055966,0,0,0,488.09922661
1632787200000,2021-09-28 00:00:00,BCH/USDT,487.837305,498.70574182,472.81883966,473.83079202,156539.91221961,321.30088756,0,0,0,487.20659755
1632700800000,2021-09-27 00:00:00,BCH/USDT,502.2457294,514.67132764,489.08407598,489.08407598,120871.86684443,241.14882785,0,0,0,501.23348275
1632614400000,2021-09-26 00:00:00,BCH/USDT,514.79174087,532.01245845,480.83474161,503.55152413,227446.2071178,452.68411139,0,0,0,502.43912122
1632528000000,2021-09-25 00:00:00,BCH/USDT,515.73921279,522.76810549,503.71475794,518.41643507,103459.46274647,201.03220037,0,0,0,514.64124929
1632441600000,2021-09-24 00:00:00,BCH/USDT,552.5,556.15020265,479.17186173,511.59995765,159126.91330482,311.14718159,0,0,0,511.42006972
1632355200000,2021-09-23 00:00:00,BCH/USDT,547.74008626,553.0614625,533.63295147,551.04672035,148339.09964924,272.67469476,0,0,0,544.01491044
1632268800000,2021-09-22 00:00:00,BCH/USDT,506.34746947,548.12142778,496.8,548.12142778,86450.02026242,164.95345053,0,0,0,524.08737122
1632182400000,2021-09-21 00:00:00,BCH/USDT,543.50536421,552.03752124,496.90609129,503.52105926,267594.10781377,503.9589814,0,0,0,530.98390482
1632096000000,2021-09-20 00:00:00,BCH/USDT,606.67378526,606.67378526,530.8375,541.27073479,204342.68236012,365.85613571,0,0,0,558.53288332
1632009600000,2021-09-19 00:00:00,BCH/USDT,626.61646525,646.79432981,602.68373597,610.38957473,113497.29472026,182.30262505,0,0,0,622.57630513
1631923200000,2021-09-18 00:00:00,BCH/USDT,616.90858981,637.85971431,615.03987674,630.68725738,110329.33409275,174.76843002,0,0,0,631.28869487
1631836800000,2021-09-17 00:00:00,BCH/USDT,638.7176,647,613.05970447,621.19637319,96109.59259733,153.06783322,0,0,0,627.88889458
1631750400000,2021-09-16 00:00:00,BCH/USDT,653.99230328,654.22404819,627.29876001,640.46963684,135403.24685932,211.8338402,0,0,0,639.19554463
1631664000000,2021-09-15 00:00:00,BCH/USDT,638.70289409,656.59743211,632.68431157,652.17268563,69470.19130394,107.57440575,0,0,0,645.78735824
1631577600000,2021-09-14 00:00:00,BCH/USDT,613.033,641.59444305,609.1,640.646984,95085.39861952,150.68925714,0,0,0,631.00316787
1631491200000,2021-09-13 00:00:00,BCH/USDT,647.55120373,659.99999999,591.81062736,616.41728182,404659.44357873,653.71481854,0,0,0,619.01525267
1631404800000,2021-09-12 00:00:00,BCH/USDT,636.40010105,654.84359634,623.64412343,647.54746947,49858.08334246,77.12965072,0,0,0,646.41915109
1631318400000,2021-09-11 00:00:00,BCH/USDT,628.9685221,643.42802382,626.8,634.80810739,75439.46848223,118.46362702,0,0,0,636.81545449
1631232000000,2021-09-10 00:00:00,BCH/USDT,659.53543487,673.55799578,619.30011571,626.72437872,137524.38722912,211.88003746,0,0,0,649.06722161
1631145600000,2021-09-09 00:00:00,BCH/USDT,666.12641684,673.53213314,656.2,660.24013075,79622.47540845,119.47356156,0,0,0,666.44431093
1631059200000,2021-09-08 00:00:00,BCH/USDT,673.6744635,677.9802149,644.41422396,662.41062736,388753.54736212,590.99793065,0,0,0,657.79172345
1630972800000,2021-09-07 00:00:00,BCH/USDT,785.03168,785.3205841,586.65271964,672.7,623003.49995835,911.5647337,0,0,0,683.44405715
1630886400000,2021-09-06 00:00:00,BCH/USDT,764.33467615,803,741.64149277,784.65857666,527823.61062552,684.91106869,0,0,0,770.64546735
1630800000000,2021-09-05 00:00:00,BCH/USDT,707.00010105,766.45273263,698.5915,765.06210826,166086.00063308,229.59477165,0,0,0,723.38755555
1630713600000,2021-09-04 00:00:00,BCH/USDT,711.44270474,735.5363836,698.02178107,710.65692633,286280.62116205,395.02645444,0,0,0,724.71252986
1630627200000,2021-09-03 00:00:00,BCH/USDT,666.12641684,720.5132,651.26325894,711.049812,397713.22859328,573.50293128,0,0,0,693.48072503
1630540800000,2021-09-02 00:00:00,BCH/USDT,656.29142875,673.72300695,654.83185427,664.0089797,121050.25669501,181.53358743,0,0,0,666.82016484
1630454400000,2021-09-01 00:00:00,BCH/USDT,632.68431157,656.2,626.14535423,655.47076269,514502.40751652,799.05377247,0,0,0,643.88959196
1630368000000,2021-08-31 00:00:00,BCH/USDT,630,650.70927285,624.4,637.50953534,202780.21598063,319.40656145,0,0,0,634.86553018
1630281600000,2021-08-30 00:00:00,BCH/USDT,659,662.41062736,632,633.98447106,169626.98396878,263.32977906,0,0,0,644.16179808
1630195200000,2021-08-29 00:00:00,BCH/USDT,646.39076775,692.13694315,646.39076775,658.69483789,204150.89603539,304.35373027,0,0,0,670.76850299
1630108800000,2021-08-28 00:00:00,BCH/USDT,634.38399346,646.077,622.75089734,645.63489974,101096.21199317,159.82534842,0,0,0,632.5417901
1630022400000,2021-08-27 00:00:00,BCH/USDT,607.66573993,634.65382992,596.931,634.27551871,235374.43055858,385.15296819,0,0,0,611.11934737
1629936000000,2021-08-26 00:00:00,BCH/USDT,648.42114663,655.70294171,604.61381904,605.84021165,254590.75687399,409.56564527,0,0,0,621.61160198
1629849600000,2021-08-25 00:00:00,BCH/USDT,637.83262886,656.98659243,626.78686274,651.1404,134732.76169577,209.2783495,0,0,0,643.79694324
1629763200000,2021-08-24 00:00:00,BCH/USDT,678.18920186,683.2793525,634.29792214,638.87783517,259417.61674105,389.64759846,0,0,0,665.77496631
1629676800000,2021-08-23 00:00:00,BCH/USDT,673.40373976,696.02989495,664.83201781,677.19434476,1550862.29911289,2257.85281533,0,0,0,686.87484347
1629590400000,2021-08-22 00:00:00,BCH/USDT,676.31914993,688.84989955,652.54206174,673.21823529,200441.97920636,298.167719,0,0,0,672.24574101
1629504000000,2021-08-21 00:00:00,BCH/USDT,690.63,699.5529345,672.25403132,676.12019607,181517.36234478,264.14763229,0,0,0,687.18148548
1629417600000,2021-08-20 00:00:00,BCH/USDT,660,699.49666008,652.9045098,693.57543238,159158.03312272,235.54815438,0,0,0,675.69212563
1629331200000,2021-08-19 00:00:00,BCH/USDT,635.07722953,659.70870417,620.83980004,659.70870417,106073.26413377,166.28965559,0,0,0,637.88251745
1629244800000,2021-08-18 00:00:00,BCH/USDT,641.29666666,654.0906285,620.66949877,631.77047729,153585.81921723,240.20312246,0,0,0,639.39976151
1629158400000,2021-08-17 00:00:00,BCH/USDT,674.34619213,690.63,638.34043171,638.35464962,280752.95911808,415.68579753,0,0,0,675.39704456
1629072000000,2021-08-16 00:00:00,BCH/USDT,706.82968486,715,673.88075115,673.9674454,241307.99714684,346.98800247,0,0,0,695.43614023
1628985600000,2021-08-15 00:00:00,BCH/USDT,692.59811808,708.26006513,673.21823529,701.94686114,336692.95061024,486.96660435,0,0,0,691.4087077
1628899200000,2021-08-14 00:00:00,BCH/USDT,655.80647058,692,644,692,353825.78289411,534.84336338,0,0,0,661.55029139
1628812800000,2021-08-13 00:00:00,BCH/USDT,606.47313725,654.56025301,601.97024566,654.56025301,236033.8298148,374.9758077,0,0,0,629.46415466
1628726400000,2021-08-12 00:00:00,BCH/USDT,623.88490196,651.94545607,593.3912218,605.33745521,310818.08313578,502.17649086,0,0,0,618.94192339
