https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1586217600000,2020-04-07 00:00:00,DASH/USDT,73.25036976,75.8650796,70.23716717,71.76805113,143417.49428761,1949.1162994,0,0,0,73.58077829
1586131200000,2020-04-06 00:00:00,DASH/USDT,67.01760687,73.20889176,67.01760687,73.20889176,120717.55540256,1712.56375842,0,0,0,70.48937875
1586044800000,2020-04-05 00:00:00,DASH/USDT,68.6068,68.72547829,65.81794334,66.87231934,24941.87392644,371.90080389,0,0,0,67.06593173
1585958400000,2020-04-04 00:00:00,DASH/USDT,67.44986772,69.34847026,66.82175408,68.53290081,241824.74570465,3554.08691829,0,0,0,68.04131448
1585872000000,2020-04-03 00:00:00,DASH/USDT,67.8816033,70.13549974,66.15503044,67.3404334,90187.04565738,1310.36749382,0,0,0,68.82576535
1585785600000,2020-04-02 00:00:00,DASH/USDT,66.13521933,71.73647232,65.01867586,67.17085763,174619.31060207,2593.65209343,0,0,0,67.32564905
1585699200000,2020-04-01 00:00:00,DASH/USDT,64.8266563,66.534588,62.46912641,66.13741377,136993.92301622,2150.21814697,0,0,0,63.7116393
1585612800000,2020-03-31 00:00:00,DASH/USDT,65.77,66.04003265,64.18948186,65.15746389,34911.93638282,534.24381946,0,0,0,65.34832058
1585526400000,2020-03-30 00:00:00,DASH/USDT,61.19530924,67.29799598,61.17982256,66.64409723,55512.61695109,851.93675501,0,0,0,65.16049064
1585440000000,2020-03-29 00:00:00,DASH/USDT,65.34669371,65.72108726,60.61029048,60.61029048,62082.05766746,979.3834026,0,0,0,63.38892154
1585353600000,2020-03-28 00:00:00,DASH/USDT,68.36599395,68.36599395,62.33953835,65.23045302,167731.26478852,2595.26004927,0,0,0,64.62984887
1585267200000,2020-03-27 00:00:00,DASH/USDT,68.55271776,73.03712,66.36,67.94635039,208390.09707095,2988.90026001,0,0,0,69.72132856
1585180800000,2020-03-26 00:00:00,DASH/USDT,67.8338,68.43283949,66.56202497,68.16686971,23435.3462965,347.16526949,0,0,0,67.50486974
1585094400000,2020-03-25 00:00:00,DASH/USDT,69.12756812,70.38997464,66,67.77422297,55212.25580626,813.0745556,0,0,0,67.90552653
1585008000000,2020-03-24 00:00:00,DASH/USDT,70.8526,71.23459372,67.25000034,69.5771727,76151.29347512,1092.2034269,0,0,0,69.72262822
1584921600000,2020-03-23 00:00:00,DASH/USDT,62.31677234,70.59538176,61.43375005,70.4688,83673.38980127,1264.93938593,0,0,0,66.14814174
1584835200000,2020-03-22 00:00:00,DASH/USDT,70.97914613,73.5,62.45497661,62.68410666,167404.98417143,2415.89254338,0,0,0,69.29322441
1584748800000,2020-03-21 00:00:00,DASH/USDT,72.23392312,75.48829317,67.55789198,71.14685079,212900.84228601,2960.5146985,0,0,0,71.91345558
1584662400000,2020-03-20 00:00:00,DASH/USDT,67.03067146,77.70005152,62.91,71.79449617,343566.16211307,4865.36014453,0,0,0,70.61474421
1584576000000,2020-03-19 00:00:00,DASH/USDT,62.90832806,70.1453161,56.70447351,65.754444,238288.61943967,3816.39785012,0,0,0,62.43809707
1584489600000,2020-03-18 00:00:00,DASH/USDT,45.61409089,62.90832806,45.19655397,62.90832806,229430.80799031,4378.3891692,0,0,0,52.4007344
1584403200000,2020-03-17 00:00:00,DASH/USDT,43.05783437,46.86740004,43.05658637,45.77259752,61189.43490837,1351.22286616,0,0,0,45.28448743
1584316800000,2020-03-16 00:00:00,DASH/USDT,47.00000002,47.73036984,38.59109146,42.78948178,68186.34532056,1623.80158481,0,0,0,41.99179626
1584230400000,2020-03-15 00:00:00,DASH/USDT,45.92200576,50.36,45.47341882,47.48142881,21578.82433268,456.89534002,0,0,0,47.2292502
1584144000000,2020-03-14 00:00:00,DASH/USDT,50.18479484,50.49053162,45.44436366,46.02820386,49320.2396858,1025.87834377,0,0,0,48.07610959
1584057600000,2020-03-13 00:00:00,DASH/USDT,45.25139645,52.51487212,32.23861194,51.08864541,264197.15029933,5998.58667238,0,0,0,44.04323296
1583971200000,2020-03-12 00:00:00,DASH/USDT,72.38199328,72.4735196,41.28552196,44.92849314,313367.0814239,5902.19452516,0,0,0,53.0933164
1583884800000,2020-03-11 00:00:00,DASH/USDT,75.00915581,75.03406287,67.25000001,72.15800623,62549.3464354,870.75882542,0,0,0,71.83314668
1583798400000,2020-03-10 00:00:00,DASH/USDT,73.05670481,76.09310378,71.07554735,74.45293781,108837.00697731,1473.91108111,0,0,0,73.84231543
1583712000000,2020-03-09 00:00:00,DASH/USDT,73.83850118,75.45246331,67.90687213,73.51,154436.10545121,2138.61604892,0,0,0,72.21310507
1583625600000,2020-03-08 00:00:00,DASH/USDT,88.1882773,88.1882773,72.86648414,73.77928457,108239.13406708,1359.74817966,0,0,0,79.6023379
1583539200000,2020-03-07 00:00:00,DASH/USDT,93.9,94.007256,87.38865609,88.11378131,16906.34016052,187.97627858,0,0,0,89.93868954
1583452800000,2020-03-06 00:00:00,DASH/USDT,89.8398018,94.03287349,89.16812025,93.9,41531.6091495,450.95883458,0,0,0,92.09623132
1583366400000,2020-03-05 00:00:00,DASH/USDT,87.0802,92.46775116,87.0802,89.8398018,43563.70553872,480.80494513,0,0,0,90.60577679
1583280000000,2020-03-04 00:00:00,DASH/USDT,88.6564998,89.8296,85.31531976,87.03963111,25245.07473554,285.84872901,0,0,0,88.31620424
1583193600000,2020-03-03 00:00:00,DASH/USDT,89.81,90.48461592,87.04241786,89.00237331,71586.59038215,801.81989997,0,0,0,89.28013682
1583107200000,2020-03-02 00:00:00,DASH/USDT,84.44423607,91.83,84.4033206,90.25267575,65218.69648755,736.84371216,0,0,0,88.51089506
1583020800000,2020-03-01 00:00:00,DASH/USDT,85.57386079,89.81,83.18364299,85.788,54720.16425452,630.86934931,0,0,0,86.73771251
1582934400000,2020-02-29 00:00:00,DASH/USDT,88.6564009,90.26612441,85.39459518,85.49854134,38594.17698525,439.17144507,0,0,0,87.87952272
1582848000000,2020-02-28 00:00:00,DASH/USDT,89.939387,92.5,83.38136804,88.08504749,99356.05521242,1126.73584881,0,0,0,88.18043316
1582761600000,2020-02-27 00:00:00,DASH/USDT,83.8016738,94.05730173,79.78675685,89.06792788,139635.10746197,1593.1048366,0,0,0,87.64966639
1582675200000,2020-02-26 00:00:00,DASH/USDT,95.34410454,96.54463441,79.43520575,84.54,123579.59114127,1423.16383371,0,0,0,86.83440951
1582588800000,2020-02-25 00:00:00,DASH/USDT,103.3450737,103.3450737,94.64366065,95.82323046,98817.20712252,1007.21426483,0,0,0,98.10941978
1582502400000,2020-02-24 00:00:00,DASH/USDT,107.91355831,109.11424139,99.70640752,103.70587726,43088.2665313,413.66820461,0,0,0,104.16141741
1582416000000,2020-02-23 00:00:00,DASH/USDT,103.96578897,108.95162935,103.50279344,108.18095181,54414.11103996,509.00179686,0,0,0,106.90357357
1582329600000,2020-02-22 00:00:00,DASH/USDT,107.338904,109.69999966,102.84273804,103.9683805,125935.79955401,1192.65869555,0,0,0,105.59248846
1582243200000,2020-02-21 00:00:00,DASH/USDT,104.2974693,110.14525569,103.09480897,107.57525043,70483.13046054,663.18348242,0,0,0,106.27998484
1582156800000,2020-02-20 00:00:00,DASH/USDT,104.49359463,107.00435454,99.16069911,104.75734637,99376.20401459,961.01885386,0,0,0,103.40713256
1582070400000,2020-02-19 00:00:00,DASH/USDT,115.10806266,115.53300422,104.42912275,105.075096,87612.76613616,781.11440201,0,0,0,112.16380841
1581984000000,2020-02-18 00:00:00,DASH/USDT,114.63398215,117.54658729,107.38011845,115.49671636,134753.221747,1189.53887998,0,0,0,113.28189772
1581897600000,2020-02-17 00:00:00,DASH/USDT,111.18427223,116.0340856,102,114.91,315411.33333026,2875.70610079,0,0,0,109.68135208
1581811200000,2020-02-16 00:00:00,DASH/USDT,120.16693488,123.45980609,101,110.96810567,282987.99921158,2510.22957745,0,0,0,112.73391157
1581724800000,2020-02-15 00:00:00,DASH/USDT,132.76430867,132.80716982,115.55144575,120.48239674,166426.29231817,1368.62794219,0,0,0,121.60082896
1581638400000,2020-02-14 00:00:00,DASH/USDT,131.59130589,134.46371722,128.34377494,133.06333016,134059.3713707,1029.10199761,0,0,0,130.26830351
1581552000000,2020-02-13 00:00:00,DASH/USDT,132.40009626,137.89999988,127.91599999,131.29173338,301592.3466982,2298.55614012,0,0,0,131.20947599
1581465600000,2020-02-12 00:00:00,DASH/USDT,129.44883609,136.99999998,129.24102621,133,232587.06415675,1743.88709094,0,0,0,133.37277703
1581379200000,2020-02-11 00:00:00,DASH/USDT,127.77637757,133.42242237,124,129.14205428,174742.50924795,1360.14655142,0,0,0,128.47329507
1581292800000,2020-02-10 00:00:00,DASH/USDT,128.36175437,128.43834577,122.75900553,127.77637757,82942.49423212,662.47517103,0,0,0,125.20090994
1581206400000,2020-02-09 00:00:00,DASH/USDT,126.32154095,130.89999993,123.5,128.40233926,107404.97151215,839.92865457,0,0,0,127.8739223
1581120000000,2020-02-08 00:00:00,DASH/USDT,118.56823251,131.42857142,113.17227455,126.13846187,325303.62014271,2590.54651696,0,0,0,125.57335605
1581033600000,2020-02-07 00:00:00,DASH/USDT,120.28,122.6,117.74215794,118.42002853,100819.34978013,844.85030595,0,0,0,119.33398031
1580947200000,2020-02-06 00:00:00,DASH/USDT,122.87661383,124.53091357,117.59730224,120.28,157600.00105703,1299.51332337,0,0,0,121.27617179
1580860800000,2020-02-05 00:00:00,DASH/USDT,110.40909418,124.55042599,109.8579114,122.57801221,220584.76264975,1858.93463363,0,0,0,118.6619253
1580774400000,2020-02-04 00:00:00,DASH/USDT,115.5274858,115.57080126,108.6,110.98334999,163520.60833119,1477.11854106,0,0,0,110.70242758
1580688000000,2020-02-03 00:00:00,DASH/USDT,114.11200005,117.43244906,113.94016526,115.37159079,65658.67342422,568.98223567,0,0,0,115.39670187
1580601600000,2020-02-02 00:00:00,DASH/USDT,115.81808498,117.3,112.9417339,114.33179221,87245.19893203,753.96619948,0,0,0,115.71500021
1580515200000,2020-02-01 00:00:00,DASH/USDT,115.91803937,119.7225,114.66000001,116.88757355,88993.10100362,761.20974129,0,0,0,116.91009215
1580428800000,2020-01-31 00:00:00,DASH/USDT,122.45743765,124.39216539,112.84350575,115.58972777,183574.28801369,1562.06039382,0,0,0,117.52060851
1580342400000,2020-01-30 00:00:00,DASH/USDT,121.65791642,125.20368701,118.1,121.96,203630.90896569,1660.13597695,0,0,0,122.65917478
1580256000000,2020-01-29 00:00:00,DASH/USDT,115.28147943,128.35142246,115,121.53987086,305823.71342874,2530.27596543,0,0,0,120.86575441
1580169600000,2020-01-28 00:00:00,DASH/USDT,113.2466,117.7,111.00000006,116.39300473,274447.76965812,2406.59687711,0,0,0,114.03977636
1580083200000,2020-01-27 00:00:00,DASH/USDT,111.57409945,119.64999999,111.26686465,112.88106485,216528.86887125,1873.41766401,0,0,0,115.57960247
1579996800000,2020-01-26 00:00:00,DASH/USDT,101.06611096,112.78179177,99.99233504,110.88744673,161617.38498439,1491.43033457,0,0,0,108.36401891
1579910400000,2020-01-25 00:00:00,DASH/USDT,100.17209108,103.7989,97.70071575,101.46762241,55432.70252314,557.61980303,0,0,0,99.4094941
1579824000000,2020-01-24 00:00:00,DASH/USDT,102.83171848,103.99999992,93.71122611,100.19232426,82908.66974432,831.61750754,0,0,0,99.69567618
1579737600000,2020-01-23 00:00:00,DASH/USDT,107.737,107.94670951,98.1713421,102.58455555,92002.21160488,898.52026861,0,0,0,102.39302864
1579651200000,2020-01-22 00:00:00,DASH/USDT,110.66046643,112.73535738,106.7,107.06781133,76882.40148468,701.12075339,0,0,0,109.6564338
1579564800000,2020-01-21 00:00:00,DASH/USDT,109.38832196,114.48848557,104.2,110.18585385,161391.14673208,1466.68670923,0,0,0,110.03791451
1579478400000,2020-01-20 00:00:00,DASH/USDT,105.16105584,115.78458265,99.7,108.73527627,312831.27691586,2932.79125598,0,0,0,106.66673813
1579392000000,2020-01-19 00:00:00,DASH/USDT,101.07449007,109.3933399,92.09670853,105.15102579,377559.6730831,3728.86714411,0,0,0,101.25318454
1579305600000,2020-01-18 00:00:00,DASH/USDT,113.31245406,116.4563,95,101.17566574,405973.81023146,3862.14700297,0,0,0,105.11609473
1579219200000,2020-01-17 00:00:00,DASH/USDT,126.91047179,127.93091723,109.76169275,113.3115609,339201.9525466,2842.00375397,0,0,0,119.35309799
1579132800000,2020-01-16 00:00:00,DASH/USDT,132.06479382,134.59070954,112.76958742,127.71129004,356635.27385759,2903.02132097,0,0,0,122.84969155
1579046400000,2020-01-15 00:00:00,DASH/USDT,89.50619088,144.0868061,88.75558205,133.65289591,1048454.66840123,8700.33774112,0,0,0,120.50735265
1578960000000,2020-01-14 00:00:00,DASH/USDT,69.80938644,89.65881786,69.52726217,89.65203487,551347.70318202,6749.66080699,0,0,0,81.68524596
1578873600000,2020-01-13 00:00:00,DASH/USDT,66.25,71.15609287,63.78942996,69.59851593,172931.71077199,2563.12061544,0,0,0,67.4692052
1578787200000,2020-01-12 00:00:00,DASH/USDT,63.4121673,68.07273373,62.02484042,66.25507068,185258.46516381,2840.16010916,0,0,0,65.22817659
1578700800000,2020-01-11 00:00:00,DASH/USDT,56.73331968,67.75914531,55.90846505,63.52120701,209026.72781451,3315.87029396,0,0,0,63.03827028
1578614400000,2020-01-10 00:00:00,DASH/USDT,50.58090672,56.89592006,49.86732436,56.89592006,101507.19518907,1884.44567846,0,0,0,53.86581122
1578528000000,2020-01-09 00:00:00,DASH/USDT,52.5209172,52.95065398,50,50.58090672,47207.88959316,923.74795834,0,0,0,51.10472956
1578441600000,2020-01-08 00:00:00,DASH/USDT,54.69012163,57.19772101,51.41885496,52.41302345,93774.75008345,1718.70886451,0,0,0,54.56116042
1578355200000,2020-01-07 00:00:00,DASH/USDT,56.70531462,57.5,53.51533641,54.6005615,134198.36561826,2443.52360625,0,0,0,54.92002011
1578268800000,2020-01-06 00:00:00,DASH/USDT,51.31988447,57.68296389,50.53554835,56.65513721,178495.03789214,3274.13325967,0,0,0,54.51672969
1578182400000,2020-01-05 00:00:00,DASH/USDT,46.18984991,53.2827174,46.18984991,51.18192676,122392.20407211,2461.23770919,0,0,0,49.72790869
1578096000000,2020-01-04 00:00:00,DASH/USDT,43.98939721,47.66925027,43.03648741,46.16499375,114243.904828,2504.26454068,0,0,0,45.61974303
1578009600000,2020-01-03 00:00:00,DASH/USDT,39.94929106,43.99999999,39.94929106,43.99999999,25391.36530803,594.74568451,0,0,0,42.69281134
1577923200000,2020-01-02 00:00:00,DASH/USDT,41.78300114,41.78300114,39.96122782,39.97748316,35927.41620961,882.3993717,0,0,0,40.71559586
1577836800000,2020-01-01 00:00:00,DASH/USDT,41.07266808,42.59834563,40.96632,41.79571546,36546.57949689,874.90961768,0,0,0,41.7718342
1577750400000,2019-12-31 00:00:00,DASH/USDT,42.20305,42.97600968,41.06072092,41.16288793,38711.78275512,919.55167356,0,0,0,42.09853983
1577664000000,2019-12-30 00:00:00,DASH/USDT,44.52193,44.52656701,42.16334971,42.2466851,33618.98434428,780.15777054,0,0,0,43.09254565
1577577600000,2019-12-29 00:00:00,DASH/USDT,41.73927,45.00819285,41.2680978,44.70928449,64410.93379808,1477.49523095,0,0,0,43.59468135
1577491200000,2019-12-28 00:00:00,DASH/USDT,39.72054591,42.82142,39.72054591,41.80264328,55115.10840357,1316.25263677,0,0,0,41.87274301
1577404800000,2019-12-27 00:00:00,DASH/USDT,39.8998201,40.34147996,38.34207137,39.58211037,32328.81931331,824.07845901,0,0,0,39.23026862
1577318400000,2019-12-26 00:00:00,DASH/USDT,40.8163458,40.82590157,38.29999948,39.99952486,160033.80055452,4031.87022579,0,0,0,39.69220029
1577232000000,2019-12-25 00:00:00,DASH/USDT,41.70327751,41.70457552,40.29999999,40.69873422,37240.05884672,905.03660889,0,0,0,41.1475718
1577145600000,2019-12-24 00:00:00,DASH/USDT,42.80464207,42.97,41.39422872,41.71860789,65023.55837448,1549.32460312,0,0,0,41.96897037
1577059200000,2019-12-23 00:00:00,DASH/USDT,44.41718286,44.787882,42.6,42.91050852,47172.52676051,1080.72271956,0,0,0,43.64905623
1576972800000,2019-12-22 00:00:00,DASH/USDT,42.63570141,44.18275935,42.54305485,44.11377488,14449.06245854,332.20052825,0,0,0,43.49500145
1576886400000,2019-12-21 00:00:00,DASH/USDT,43.19939815,43.19939815,42.4515306,42.72462187,4358.67997028,101.76405857,0,0,0,42.83123168
1576800000000,2019-12-20 00:00:00,DASH/USDT,42.79971722,43.52893,42.17520051,43.32339586,5473.59823584,127.48071639,0,0,0,42.93667615
1576713600000,2019-12-19 00:00:00,DASH/USDT,44.53489331,44.78827072,42.18231001,43.10916,17187.52810344,399.15811611,0,0,0,43.05944789
1576627200000,2019-12-18 00:00:00,DASH/USDT,41.44455936,45.40827631,40.03544001,44.42,42722.63181595,999.14154045,0,0,0,42.75933897
1576540800000,2019-12-17 00:00:00,DASH/USDT,45.91617374,45.91617374,40.89965824,41.21467709,69604.70516902,1620.8061615,0,0,0,42.94449689
1576454400000,2019-12-16 00:00:00,DASH/USDT,50.63612771,50.63612771,45.44566502,46.1,39675.11887761,830.35527063,0,0,0,47.78089605
1576368000000,2019-12-15 00:00:00,DASH/USDT,49.42840398,51.22122745,48.99958377,50.93438999,17689.00654535,354.47943358,0,0,0,49.90136202
1576281600000,2019-12-14 00:00:00,DASH/USDT,50.8,51.08119112,49.06622158,49.6165317,12738.25693825,254.51179757,0,0,0,50.04977002
1576195200000,2019-12-13 00:00:00,DASH/USDT,50.05819,50.74183201,49.77226446,50.37373,13378.00268078,266.50033917,0,0,0,50.19882046
1576108800000,2019-12-12 00:00:00,DASH/USDT,49.93845,50.48834018,48.57340146,49.9947469,16635.62564449,336.67888568,0,0,0,49.41095611
1576022400000,2019-12-11 00:00:00,DASH/USDT,50.20179,50.69827309,49.30546,49.58669405,13535.87707925,271.78680824,0,0,0,49.80328944
1575936000000,2019-12-10 00:00:00,DASH/USDT,51.16867226,51.71595143,49.47725002,50.27148291,15099.60088134,298.95881822,0,0,0,50.50729385
1575849600000,2019-12-09 00:00:00,DASH/USDT,51.90685,53.0937,50.745,50.9457915,19137.1114848,368.96831663,0,0,0,51.86654415
1575763200000,2019-12-08 00:00:00,DASH/USDT,52.25767817,52.4,51.24940381,51.71328938,32112.71103884,621.12106178,0,0,0,51.70121094
1575676800000,2019-12-07 00:00:00,DASH/USDT,52.6877905,53.40974581,51.37579982,53.40974581,23275.4773794,443.85380523,0,0,0,52.43951297
