https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1637020800000,2021-11-16 00:00:00,ZRX/USDT,1.22350384,1.22350384,1.05282201,1.12134413,24337.9651394,21172.43183338,0,0,0,1.14951203
1636934400000,2021-11-15 00:00:00,ZRX/USDT,1.278,1.29708782,1.22350384,1.22975748,15520.92479593,12263.73223282,0,0,0,1.26559553
1636848000000,2021-11-14 00:00:00,ZRX/USDT,1.30481426,1.30481426,1.2414198,1.2763963,6335.43921003,5003.45274847,0,0,0,1.26621345
1636761600000,2021-11-13 00:00:00,ZRX/USDT,1.3242067,1.33196397,1.27666057,1.29308728,11124.72631891,8575.13388361,0,0,0,1.29732392
1636675200000,2021-11-12 00:00:00,ZRX/USDT,1.31274584,1.4226287,1.24061291,1.3231675,93296.79342268,70370.55779233,0,0,0,1.325793
1636588800000,2021-11-11 00:00:00,ZRX/USDT,1.19608986,1.33650601,1.18419856,1.32780828,44767.0485423,35473.21158841,0,0,0,1.26199592
1636502400000,2021-11-10 00:00:00,ZRX/USDT,1.30290427,1.42889889,1.19308937,1.21022876,74068.70214942,55419.22660458,0,0,0,1.33651634
1636416000000,2021-11-09 00:00:00,ZRX/USDT,1.25757238,1.44810724,1.25757238,1.30518471,68302.86138093,50564.35582133,0,0,0,1.35081047
1636329600000,2021-11-08 00:00:00,ZRX/USDT,1.21687243,1.27557851,1.18981602,1.26071738,32215.69297499,26688.71101284,0,0,0,1.20709062
1636243200000,2021-11-07 00:00:00,ZRX/USDT,1.2389,1.25,1.20201811,1.21409708,19907.05437134,16336.19559491,0,0,0,1.2185857
1636156800000,2021-11-06 00:00:00,ZRX/USDT,1.19040756,1.235,1.1552922,1.23288865,14017.49959876,11614.38574314,0,0,0,1.20690839
1636070400000,2021-11-05 00:00:00,ZRX/USDT,1.19161696,1.22721691,1.16296939,1.19083337,13502.10714248,11242.35634091,0,0,0,1.2010033
1635984000000,2021-11-04 00:00:00,ZRX/USDT,1.23696509,1.26888464,1.15243359,1.18672321,28067.38839746,23174.15105892,0,0,0,1.21115066
1635897600000,2021-11-03 00:00:00,ZRX/USDT,1.3110378,1.3110378,1.17,1.2333566,47934.63449388,38932.66931836,0,0,0,1.2312188
1635811200000,2021-11-02 00:00:00,ZRX/USDT,1.24274228,1.45161949,1.23186487,1.30971249,91180.17977203,69729.18366495,0,0,0,1.30763297
1635724800000,2021-11-01 00:00:00,ZRX/USDT,1.16659747,1.29413664,1.10936548,1.23605312,67243.65832863,56392.0701613,0,0,0,1.1924311
1635638400000,2021-10-31 00:00:00,ZRX/USDT,1.15207747,1.6572555,1.14085297,1.1880726,473437.36839205,363220.24993054,0,0,0,1.30344431
1635552000000,2021-10-30 00:00:00,ZRX/USDT,1.04086715,1.34647031,1.02224207,1.15365333,243974.82852693,214498.07286614,0,0,0,1.137422
1635465600000,2021-10-29 00:00:00,ZRX/USDT,0.97620083,1.08104607,0.97292905,1.05150457,14080.27995604,13690.27879395,0,0,0,1.02848745
1635379200000,2021-10-28 00:00:00,ZRX/USDT,0.93596876,0.98724913,0.92082604,0.97359694,19895.99600015,20854.47912154,0,0,0,0.95403946
1635292800000,2021-10-27 00:00:00,ZRX/USDT,1.06476201,1.07349117,0.9297021,0.9297021,41772.61212933,43475.31880151,0,0,0,0.96083509
1635206400000,2021-10-26 00:00:00,ZRX/USDT,1.01015787,1.09712623,1.00823211,1.06852602,27546.68299679,25644.30717699,0,0,0,1.07418316
1635120000000,2021-10-25 00:00:00,ZRX/USDT,0.99575425,1.01917213,0.99258505,1.01,2782.58144495,2758.42606425,0,0,0,1.00875694
1635033600000,2021-10-24 00:00:00,ZRX/USDT,1.01244585,1.02013002,0.97493879,0.99355956,3607.68543417,3646.4636118,0,0,0,0.98936553
1634947200000,2021-10-23 00:00:00,ZRX/USDT,1.00461239,1.02137955,0.99,1.00993695,3484.63923914,3472.52288412,0,0,0,1.0034892
1634860800000,2021-10-22 00:00:00,ZRX/USDT,1.00619335,1.02596994,0.98741493,1.00222615,9600.78187097,9494.36903917,0,0,0,1.01120799
1634774400000,2021-10-21 00:00:00,ZRX/USDT,1.00951,1.08873134,0.99935965,1.01576928,38535.01708622,37026.91068437,0,0,0,1.04073
1634688000000,2021-10-20 00:00:00,ZRX/USDT,0.96014025,1.00368969,0.9574667,0.99872288,16281.27939291,16683.53336271,0,0,0,0.97588916
1634601600000,2021-10-19 00:00:00,ZRX/USDT,0.96647056,0.98724913,0.94633236,0.96539248,11789.26443813,12335.06525584,0,0,0,0.95575209
1634515200000,2021-10-18 00:00:00,ZRX/USDT,0.98866524,0.99599576,0.9555213,0.97188263,11759.46053813,12117.01271312,0,0,0,0.97049172
1634428800000,2021-10-17 00:00:00,ZRX/USDT,0.992,1.02415562,0.95812408,0.993086,10393.75604401,10573.69057862,0,0,0,0.9829828
1634342400000,2021-10-16 00:00:00,ZRX/USDT,1.02174234,1.03313079,0.9948765,0.9948765,4952.1028696,4901.78735367,0,0,0,1.01026472
1634256000000,2021-10-15 00:00:00,ZRX/USDT,1.02260395,1.02511876,0.97817661,1.02127398,39928.57422896,39242.81013122,0,0,0,1.01747489
1634169600000,2021-10-14 00:00:00,ZRX/USDT,1.03,1.045,1.00996923,1.03280716,6130.89428,5968.07296534,0,0,0,1.02728205
1634083200000,2021-10-13 00:00:00,ZRX/USDT,1.00264801,1.02658811,0.97450967,1.02658811,16568.67783786,16598.53534193,0,0,0,0.99820119
1633996800000,2021-10-12 00:00:00,ZRX/USDT,0.99643509,1.0101104,0.93860819,0.99801177,25145.73812231,26034.51115945,0,0,0,0.96586173
1633910400000,2021-10-11 00:00:00,ZRX/USDT,1.03367706,1.07384136,0.99233337,1.01485923,23685.20745099,23416.91896706,0,0,0,1.01145703
1633824000000,2021-10-10 00:00:00,ZRX/USDT,1.11698005,1.12515023,1.0328644,1.04510822,13506.75013129,12416.63239932,0,0,0,1.08779495
1633737600000,2021-10-09 00:00:00,ZRX/USDT,1.08750863,1.11828999,1.05139086,1.11698005,57934.38432621,53271.64921657,0,0,0,1.08752751
1633651200000,2021-10-08 00:00:00,ZRX/USDT,1.02499294,1.10776016,1.01496564,1.0721681,106896.62701793,98350.92213518,0,0,0,1.08688993
1633564800000,2021-10-07 00:00:00,ZRX/USDT,1.03735723,1.03988551,0.9948765,1.02490205,16309.62614491,16095.63369911,0,0,0,1.01329506
1633478400000,2021-10-06 00:00:00,ZRX/USDT,1.02926225,1.06143526,0.95402375,1.02710266,46880.00650465,46521.01097081,0,0,0,1.00771684
1633392000000,2021-10-05 00:00:00,ZRX/USDT,0.96351695,1.02945423,0.96320036,1.02945423,10689.17912592,10796.67734839,0,0,0,0.99004339
1633305600000,2021-10-04 00:00:00,ZRX/USDT,1.00005667,1.00005667,0.93683333,0.97530612,49351.84494433,50531.22178887,0,0,0,0.97666043
1633219200000,2021-10-03 00:00:00,ZRX/USDT,0.98144394,1.05935539,0.96136559,1.00131878,18643.44637057,18412.0107026,0,0,0,1.01256982
1633132800000,2021-10-02 00:00:00,ZRX/USDT,0.97080981,1.01224375,0.96536431,0.97548862,14330.24569278,14393.55341624,0,0,0,0.99560166
1633046400000,2021-10-01 00:00:00,ZRX/USDT,0.91893214,0.98791011,0.88584406,0.97997796,23752.27560376,25402.33334898,0,0,0,0.93504306
1632960000000,2021-09-30 00:00:00,ZRX/USDT,0.82988891,0.917018,0.8298889,0.91122016,63521.69692242,72908.83346365,0,0,0,0.87124829
1632873600000,2021-09-29 00:00:00,ZRX/USDT,0.81388613,0.86335502,0.81077004,0.83293582,6698.63357513,7978.5496159,0,0,0,0.83958036
1632787200000,2021-09-28 00:00:00,ZRX/USDT,0.85,0.87100594,0.81167808,0.81736375,14704.46746401,17498.1230725,0,0,0,0.84034541
1632700800000,2021-09-27 00:00:00,ZRX/USDT,0.88536605,0.92750531,0.85254914,0.85254914,12941.01329661,14515.62457797,0,0,0,0.891523
1632614400000,2021-09-26 00:00:00,ZRX/USDT,0.89042082,0.9632868,0.816288,0.89474701,68488.2846279,78348.93797695,0,0,0,0.87414439
1632528000000,2021-09-25 00:00:00,ZRX/USDT,0.90882391,0.9222057,0.86994604,0.90428112,35008.9072091,39420.33996083,0,0,0,0.88809247
1632441600000,2021-09-24 00:00:00,ZRX/USDT,0.99418631,0.99568638,0.83519247,0.9144085,7802.62953436,8621.74989598,0,0,0,0.90499372
1632355200000,2021-09-23 00:00:00,ZRX/USDT,0.96503952,0.99515623,0.9359237,0.9951168,3722.80214208,3820.86588753,0,0,0,0.97433468
1632268800000,2021-09-22 00:00:00,ZRX/USDT,0.83933191,0.97138342,0.82511426,0.96873228,17482.86536777,19858.18923722,0,0,0,0.88038567
1632182400000,2021-09-21 00:00:00,ZRX/USDT,0.90413082,0.9439228,0.82559813,0.84290235,17179.01277779,19500.1549105,0,0,0,0.88096801
1632096000000,2021-09-20 00:00:00,ZRX/USDT,1.06632863,1.08095642,0.87751802,0.90411043,48049.20505813,49730.74101861,0,0,0,0.96618719
1632009600000,2021-09-19 00:00:00,ZRX/USDT,1.10349158,1.12217358,1.04791024,1.06209885,9215.08421984,8537.21197266,0,0,0,1.07940206
1631923200000,2021-09-18 00:00:00,ZRX/USDT,1.08802369,1.13286939,1.05958116,1.10982486,29369.474984,26650.43708706,0,0,0,1.10202601
1631836800000,2021-09-17 00:00:00,ZRX/USDT,1.14332888,1.14332888,1.05934645,1.08389392,28447.44513236,25709.16780161,0,0,0,1.10650976
1631750400000,2021-09-16 00:00:00,ZRX/USDT,1.07541509,1.26775738,1.05852659,1.13946136,67063.07227185,57093.35067247,0,0,0,1.17462141
1631664000000,2021-09-15 00:00:00,ZRX/USDT,1.06124136,1.08125676,1.0324585,1.08027877,4263.2012299,4041.19497149,0,0,0,1.05493579
1631577600000,2021-09-14 00:00:00,ZRX/USDT,1.02107949,1.0659484,0.98462988,1.06226649,9254.32307774,9102.65557548,0,0,0,1.01666189
1631491200000,2021-09-13 00:00:00,ZRX/USDT,1.05398248,1.05398248,0.94601023,1.01480432,8269.45728186,8371.2064142,0,0,0,0.98784534
1631404800000,2021-09-12 00:00:00,ZRX/USDT,1.01602535,1.07454881,0.98824454,1.05032566,34935.19441692,33950.40398356,0,0,0,1.02900673
1631318400000,2021-09-11 00:00:00,ZRX/USDT,1.00757248,1.0413438,0.99128376,1.02260774,3061.55816894,3004.22831326,0,0,0,1.01908305
1631232000000,2021-09-10 00:00:00,ZRX/USDT,1.08406805,1.10704282,0.95922767,1.00616212,34155.4638111,32639.08995756,0,0,0,1.04645882
1631145600000,2021-09-09 00:00:00,ZRX/USDT,1.01174302,1.07761932,0.98727844,1.06800144,45553.44037618,43978.22607317,0,0,0,1.03581805
1631059200000,2021-09-08 00:00:00,ZRX/USDT,1.01659689,1.04544898,0.8882709,1.02116763,102632.68218392,104204.65783318,0,0,0,0.98491453
1630972800000,2021-09-07 00:00:00,ZRX/USDT,1.29047085,1.29047085,0.90882982,1.01653652,54108.01450166,50038.60894361,0,0,0,1.08132531
1630886400000,2021-09-06 00:00:00,ZRX/USDT,1.2998041,1.31329589,1.23802341,1.28820939,23355.04466159,18318.73249583,0,0,0,1.27492689
1630800000000,2021-09-05 00:00:00,ZRX/USDT,1.24059624,1.31137538,1.21419018,1.31137538,22723.60321374,18073.12511477,0,0,0,1.25731455
1630713600000,2021-09-04 00:00:00,ZRX/USDT,1.17899682,1.24665782,1.1628065,1.24665782,38640.56583843,32130.64761245,0,0,0,1.20260775
1630627200000,2021-09-03 00:00:00,ZRX/USDT,1.10125237,1.17694799,1.08695442,1.17658956,10607.07092731,9244.12017961,0,0,0,1.14743974
1630540800000,2021-09-02 00:00:00,ZRX/USDT,1.11539964,1.142,1.09624077,1.11719465,14987.70649858,13443.1105407,0,0,0,1.1148987
1630454400000,2021-09-01 00:00:00,ZRX/USDT,1.06418489,1.1315,1.04118631,1.11647269,14054.7656174,12774.16412533,0,0,0,1.10024933
1630368000000,2021-08-31 00:00:00,ZRX/USDT,1.0427125,1.08114252,1.02418446,1.06752187,8522.99906506,8100.06187334,0,0,0,1.05221406
1630281600000,2021-08-30 00:00:00,ZRX/USDT,1.09052472,1.11250494,1.03616917,1.0427125,8132.65594461,7629.38208682,0,0,0,1.06596521
1630195200000,2021-08-29 00:00:00,ZRX/USDT,1.08112386,1.12001563,1.05992773,1.09452991,13357.79678016,12178.45118819,0,0,0,1.09683871
1630108800000,2021-08-28 00:00:00,ZRX/USDT,1.092,1.10308825,1.06022824,1.08697847,3536.48451514,3292.53557683,0,0,0,1.07409151
1630022400000,2021-08-27 00:00:00,ZRX/USDT,1.04525072,1.11071829,1,1.11071829,12980.93123307,12795.03633518,0,0,0,1.01452867
1629936000000,2021-08-26 00:00:00,ZRX/USDT,1.15593874,1.16710543,1.02106594,1.05014023,14896.53368574,13951.09475045,0,0,0,1.06776808
1629849600000,2021-08-25 00:00:00,ZRX/USDT,1.06587824,1.1713951,1.01683153,1.15014419,16222.79221809,14960.53946219,0,0,0,1.08437214
1629763200000,2021-08-24 00:00:00,ZRX/USDT,1.16409166,1.18708246,1.03592376,1.06508243,16362.1114538,15023.45914055,0,0,0,1.08910413
1629676800000,2021-08-23 00:00:00,ZRX/USDT,1.12508951,1.185,1.0952382,1.15955331,20798.45054646,18071.74404322,0,0,0,1.15088231
1629590400000,2021-08-22 00:00:00,ZRX/USDT,1.07012538,1.126,1.04784943,1.126,17922.81774206,16299.63160261,0,0,0,1.09958422
1629504000000,2021-08-21 00:00:00,ZRX/USDT,1.03879869,1.08515617,1.01945216,1.06786342,17637.93243044,16897.44125911,0,0,0,1.04382268
1629417600000,2021-08-20 00:00:00,ZRX/USDT,1.02679087,1.05733605,1.00958275,1.05733605,5501.45809854,5307.99146383,0,0,0,1.03644818
1629331200000,2021-08-19 00:00:00,ZRX/USDT,0.96690201,1.02212523,0.92824421,1.02212523,5561.87623513,5717.93807401,0,0,0,0.97270662
1629244800000,2021-08-18 00:00:00,ZRX/USDT,1.00152581,1.02860825,0.92838349,0.96833907,48499.57779796,49698.9945978,0,0,0,0.97586637
1629158400000,2021-08-17 00:00:00,ZRX/USDT,1.0129898,1.103747,0.98184016,0.98566751,35425.40120827,34037.21102294,0,0,0,1.04078448
1629072000000,2021-08-16 00:00:00,ZRX/USDT,1.0654538,1.11,1.01545252,1.04400199,23227.7236719,21969.78172217,0,0,0,1.05725782
1628985600000,2021-08-15 00:00:00,ZRX/USDT,1.06361193,1.07192442,1.00982663,1.06102129,16587.80511672,15968.59962826,0,0,0,1.03877644
1628899200000,2021-08-14 00:00:00,ZRX/USDT,1.05990436,1.10355383,1.0152384,1.03915721,9229.2291158,8734.66025491,0,0,0,1.05662141
1628812800000,2021-08-13 00:00:00,ZRX/USDT,0.94524656,1.06463883,0.92309876,1.04865066,20963.00955874,21236.55085549,0,0,0,0.98711931
1628726400000,2021-08-12 00:00:00,ZRX/USDT,1.01146973,1.0239303,0.91445613,0.95026046,45758.96636621,48254.21434942,0,0,0,0.94828953
1628640000000,2021-08-11 00:00:00,ZRX/USDT,0.97137113,1.04181713,0.95915111,0.9938984,28258.9302356,28204.51877687,0,0,0,1.00192917
1628553600000,2021-08-10 00:00:00,ZRX/USDT,0.97148252,0.98872346,0.925,0.97615178,20675.55353707,21745.80923181,0,0,0,0.95078335
1628467200000,2021-08-09 00:00:00,ZRX/USDT,0.94776383,0.96192604,0.88986568,0.93164308,4996.42873952,5387.18237894,0,0,0,0.92746604
1628380800000,2021-08-08 00:00:00,ZRX/USDT,0.938,1.0441067,0.91318279,0.94957101,25379.58955179,25766.45828854,0,0,0,0.98498556
1628294400000,2021-08-07 00:00:00,ZRX/USDT,0.88382695,0.93415127,0.881054,0.93245529,12623.93846073,13883.67079706,0,0,0,0.90926518
1628208000000,2021-08-06 00:00:00,ZRX/USDT,0.88066712,0.90155081,0.85951166,0.89492103,3953.87818046,4466.67243552,0,0,0,0.88519546
1628121600000,2021-08-05 00:00:00,ZRX/USDT,0.87189251,0.91969487,0.84259051,0.89188,16997.74575348,19258.95633331,0,0,0,0.88258914
1628035200000,2021-08-04 00:00:00,ZRX/USDT,0.855147,0.87331415,0.825,0.8564449,6820.73872035,7978.82872771,0,0,0,0.85485463
1627948800000,2021-08-03 00:00:00,ZRX/USDT,0.81656183,0.8560732,0.77910539,0.85582336,9741.58260294,11781.49529211,0,0,0,0.82685451
1627862400000,2021-08-02 00:00:00,ZRX/USDT,0.78431053,0.82427496,0.75732284,0.81721107,5907.41726918,7516.07562282,0,0,0,0.78597097
1627776000000,2021-08-01 00:00:00,ZRX/USDT,0.82121059,0.84262534,0.7763322,0.78251787,13158.14882859,16296.91892906,0,0,0,0.80740101
1627689600000,2021-07-31 00:00:00,ZRX/USDT,0.77987222,0.86318863,0.76601983,0.81948189,36933.2774531,44284.73735755,0,0,0,0.83399563
1627603200000,2021-07-30 00:00:00,ZRX/USDT,0.75817425,0.77728181,0.71784385,0.77701326,27518.86848489,36478.00890875,0,0,0,0.75439612
1627516800000,2021-07-29 00:00:00,ZRX/USDT,0.69765247,0.77696671,0.68973376,0.75881995,44013.42217238,59158.26427898,0,0,0,0.74399448
1627430400000,2021-07-28 00:00:00,ZRX/USDT,0.70886266,0.72389606,0.69056491,0.707,5859.03367362,8258.28211933,0,0,0,0.70947366
1627344000000,2021-07-27 00:00:00,ZRX/USDT,0.67795565,0.7542,0.66110163,0.70172136,9623.82631418,13162.25810871,0,0,0,0.73116833
1627257600000,2021-07-26 00:00:00,ZRX/USDT,0.65657623,0.72433891,0.65657623,0.67674539,5949.08243264,8631.03542551,0,0,0,0.68926636
1627171200000,2021-07-25 00:00:00,ZRX/USDT,0.65847031,0.65847031,0.6331503,0.65502844,5471.70847141,8480.40459763,0,0,0,0.64521785
1627084800000,2021-07-24 00:00:00,ZRX/USDT,0.64957468,0.67303894,0.643995,0.64865054,1333.23676522,2018.93085792,0,0,0,0.66036771
1626998400000,2021-07-23 00:00:00,ZRX/USDT,0.64308677,0.65022551,0.6072306,0.6501699,1151.79935075,1838.67881147,0,0,0,0.6264277
1626912000000,2021-07-22 00:00:00,ZRX/USDT,0.62893367,0.64145941,0.61265545,0.64145941,12405.41165378,19682.79202013,0,0,0,0.63026686
1626825600000,2021-07-21 00:00:00,ZRX/USDT,0.54253003,0.65557217,0.5332357,0.63142936,13598.95572802,21739.22187939,0,0,0,0.62554933
1626739200000,2021-07-20 00:00:00,ZRX/USDT,0.58511855,0.5937328,0.52509855,0.546661,38266.10378651,71407.56999494,0,0,0,0.53588301
1626652800000,2021-07-19 00:00:00,ZRX/USDT,0.62093496,0.62462958,0.57929211,0.59144895,4167.76252306,6992.20501838,0,0,0,0.59605839
1626566400000,2021-07-18 00:00:00,ZRX/USDT,0.62747325,0.65345948,0.61066545,0.62538111,3292.49142899,5208.55281684,0,0,0,0.63213171
1626480000000,2021-07-17 00:00:00,ZRX/USDT,0.61878996,0.62965435,0.59963077,0.62563279,3522.54580045,5778.70786003,0,0,0,0.60957326
1626393600000,2021-07-16 00:00:00,ZRX/USDT,0.67172155,0.67486549,0.6145197,0.6145197,5721.13580941,9031.93175029,0,0,0,0.63343434
1626307200000,2021-07-15 00:00:00,ZRX/USDT,0.69983976,0.71768569,0.65332098,0.66162788,2085.35655077,3092.83545758,0,0,0,0.67425395
1626220800000,2021-07-14 00:00:00,ZRX/USDT,0.71198329,0.71997866,0.66620596,0.71997866,4979.06623684,7195.71150411,0,0,0,0.69194911
1626134400000,2021-07-13 00:00:00,ZRX/USDT,0.74710441,0.74995697,0.70516301,0.7053944,694.68042045,956.39107189,0,0,0,0.72635602
1626048000000,2021-07-12 00:00:00,ZRX/USDT,0.79507709,0.79507709,0.74,0.74297165,12837.96465986,16669.56447706,0,0,0,0.77014397
1625961600000,2021-07-11 00:00:00,ZRX/USDT,0.79178847,0.79810253,0.76499188,0.79491971,7166.99624163,9151.41196612,0,0,0,0.78315742
1625875200000,2021-07-10 00:00:00,ZRX/USDT,0.83721433,0.85521202,0.77518412,0.781725,14530.05832009,17937.91022185,0,0,0,0.81001956
1625788800000,2021-07-09 00:00:00,ZRX/USDT,0.84118582,0.90101649,0.76829853,0.83910534,167440.26724737,193865.50566306,0,0,0,0.86369293
1625702400000,2021-07-08 00:00:00,ZRX/USDT,0.79003043,0.84649326,0.71167889,0.84649326,15729.99833341,20724.79401252,0,0,0,0.75899419
1625616000000,2021-07-07 00:00:00,ZRX/USDT,0.71206702,0.82626717,0.70591781,0.78072154,13123.27064862,16616.57805013,0,0,0,0.78976974
1625529600000,2021-07-06 00:00:00,ZRX/USDT,0.70545326,0.74599863,0.69197705,0.69786306,13361.93142866,18474.65886833,0,0,0,0.72325727
1625443200000,2021-07-05 00:00:00,ZRX/USDT,0.71927992,0.72340352,0.67649754,0.69391778,795.20318165,1135.15620484,0,0,0,0.70052313
1625356800000,2021-07-04 00:00:00,ZRX/USDT,0.69239278,0.7385082,0.68169064,0.72152623,573.24100599,803.32111662,0,0,0,0.71358886
1625270400000,2021-07-03 00:00:00,ZRX/USDT,0.69283471,0.70895652,0.67085943,0.69468393,1418.09484503,2026.98235901,0,0,0,0.69960887
1625184000000,2021-07-02 00:00:00,ZRX/USDT,0.68648457,0.69587894,0.65492788,0.69543589,4045.08538614,6008.09055542,0,0,0,0.67327303
1625097600000,2021-07-01 00:00:00,ZRX/USDT,0.74625345,0.76379291,0.67891709,0.69590209,9907.61977031,13830.44800333,0,0,0,0.71636289
1625011200000,2021-06-30 00:00:00,ZRX/USDT,0.72449007,0.73945961,0.67231059,0.72895451,939.2659603,1326.46975434,0,0,0,0.70809451
1624924800000,2021-06-29 00:00:00,ZRX/USDT,0.70443593,0.75002058,0.69680312,0.72389818,13928.40032998,19103.85213003,0,0,0,0.72908857
1624838400000,2021-06-28 00:00:00,ZRX/USDT,0.64025241,0.7127796,0.63139143,0.70236284,4211.63053845,6156.4000269,0,0,0,0.68410605
1624752000000,2021-06-27 00:00:00,ZRX/USDT,0.59995416,0.63580812,0.58372577,0.63580812,1128.91654559,1848.68100918,0,0,0,0.61066054
1624665600000,2021-06-26 00:00:00,ZRX/USDT,0.60592324,0.62206667,0.56888268,0.58809072,3890.51578818,6505.21666285,0,0,0,0.5980609
1624579200000,2021-06-25 00:00:00,ZRX/USDT,0.66992259,0.68252012,0.59607107,0.60642483,3851.11258036,6166.01509176,0,0,0,0.62457073
1624492800000,2021-06-24 00:00:00,ZRX/USDT,0.64327647,0.67767522,0.613,0.66169599,79237.32196086,118311.68129028,0,0,0,0.66973371
1624406400000,2021-06-23 00:00:00,ZRX/USDT,0.56960383,0.65681343,0.55945366,0.64304434,13117.12774904,20775.48024711,0,0,0,0.63137542
1624320000000,2021-06-22 00:00:00,ZRX/USDT,0.60216229,0.64236135,0.4996541,0.57486876,23439.62879608,40396.85297421,0,0,0,0.58023402
1624233600000,2021-06-21 00:00:00,ZRX/USDT,0.79035814,0.79072471,0.6,0.60403171,25911.68212246,39547.56563693,0,0,0,0.65520296
1624147200000,2021-06-20 00:00:00,ZRX/USDT,0.78719862,0.79459627,0.72872398,0.79459627,7359.01746202,9652.47648624,0,0,0,0.76239682
1624060800000,2021-06-19 00:00:00,ZRX/USDT,0.81596005,0.82680983,0.7869973,0.79297237,2508.26180653,3086.3408671,0,0,0,0.81269759
1623974400000,2021-06-18 00:00:00,ZRX/USDT,0.87134777,0.88312395,0.7832256,0.80918102,19136.38956147,22905.8398221,0,0,0,0.83543715
1623888000000,2021-06-17 00:00:00,ZRX/USDT,0.87038808,0.89617319,0.85029652,0.86975835,1875.87415632,2185.69183359,0,0,0,0.85825189
1623801600000,2021-06-16 00:00:00,ZRX/USDT,0.89151747,0.93741243,0.86,0.86,1888.63950964,2107.62386257,0,0,0,0.89609894
1623715200000,2021-06-15 00:00:00,ZRX/USDT,0.90848463,0.95659587,0.88945918,0.90440813,7471.44898894,8258.33878696,0,0,0,0.90471572
1623628800000,2021-06-14 00:00:00,ZRX/USDT,0.89876076,0.9324814,0.87,0.90799544,15286.02001778,17107.74879456,0,0,0,0.8935144
1623542400000,2021-06-13 00:00:00,ZRX/USDT,0.86411189,0.89927479,0.81087962,0.89642008,15709.33927353,18527.01885877,0,0,0,0.84791511
1623456000000,2021-06-12 00:00:00,ZRX/USDT,0.85323433,0.88760829,0.80295658,0.84804363,104620.68854877,119701.51311108,0,0,0,0.87401308
1623369600000,2021-06-11 00:00:00,ZRX/USDT,0.9298,0.94568462,0.85384254,0.86528964,41804.81755075,46337.41195112,0,0,0,0.90218283
1623283200000,2021-06-10 00:00:00,ZRX/USDT,0.96754081,0.9817212,0.91158689,0.94066381,19912.78595815,21058.19173061,0,0,0,0.94560759
1623196800000,2021-06-09 00:00:00,ZRX/USDT,0.95417775,0.97481423,0.92663222,0.95923666,25203.04277811,26461.08571976,0,0,0,0.95245686
1623110400000,2021-06-08 00:00:00,ZRX/USDT,0.9541654,0.95844215,0.83326833,0.95588899,24990.09676327,27760.30185972,0,0,0,0.90020983
1623024000000,2021-06-07 00:00:00,ZRX/USDT,1.06188205,1.07884368,0.9467792,0.9467792,19243.96258676,18545.05999661,0,0,0,1.03768672
1622937600000,2021-06-06 00:00:00,ZRX/USDT,1.04193684,1.07589076,1.03603495,1.05720623,5645.87498064,5319.55980109,0,0,0,1.06134251
1622851200000,2021-06-05 00:00:00,ZRX/USDT,1.06604686,1.13820909,1.01169032,1.04193684,12575.35813623,11766.90649402,0,0,0,1.06870553
1622764800000,2021-06-04 00:00:00,ZRX/USDT,1.18801041,1.18801041,1.02393748,1.06138418,22699.12167213,20933.85776164,0,0,0,1.08432578
1622678400000,2021-06-03 00:00:00,ZRX/USDT,1.1465689,1.23324986,1.0950844,1.18814716,29191.00550212,24906.35846878,0,0,0,1.17203024
1622592000000,2021-06-02 00:00:00,ZRX/USDT,1.03179437,1.22863938,1.03179437,1.1523126,106323.48563006,94211.61572169,0,0,0,1.12856026
1622505600000,2021-06-01 00:00:00,ZRX/USDT,1.025,1.05194163,0.98431659,1.02671749,8533.98322538,8294.74948497,0,0,0,1.02884158
1622419200000,2021-05-31 00:00:00,ZRX/USDT,0.93100842,1.01795818,0.89,1.0134914,17535.78593435,18322.76162239,0,0,0,0.95704928
1622332800000,2021-05-30 00:00:00,ZRX/USDT,0.88385938,0.98705851,0.84534293,0.93754918,8393.9224129,9345.79239616,0,0,0,0.89814989
1622246400000,2021-05-29 00:00:00,ZRX/USDT,0.97174987,1.0041241,0.84501816,0.89978025,12592.97143904,13777.03996656,0,0,0,0.91405493
1622160000000,2021-05-28 00:00:00,ZRX/USDT,1.09215847,1.12162512,0.92720549,0.95887678,28462.51339541,28024.98959885,0,0,0,1.01561191
1622073600000,2021-05-27 00:00:00,ZRX/USDT,1.13198721,1.18243348,1.02437721,1.09921089,13590.33319689,12163.02482103,0,0,0,1.11734814
1621987200000,2021-05-26 00:00:00,ZRX/USDT,0.9793084,1.15,0.97127132,1.15,37074.23125241,34589.3330245,0,0,0,1.07184001
1621900800000,2021-05-25 00:00:00,ZRX/USDT,0.98880181,1.02664326,0.89206304,0.97558693,32386.8755315,33874.70214812,0,0,0,0.95607853
1621814400000,2021-05-24 00:00:00,ZRX/USDT,0.814467,0.9909459,0.78122443,0.98486639,68992.26961043,76568.86651446,0,0,0,0.90104859
1621728000000,2021-05-23 00:00:00,ZRX/USDT,0.951472,0.9852695,0.627424,0.79383167,100266.67746261,126551.43827979,0,0,0,0.79229978
1621641600000,2021-05-22 00:00:00,ZRX/USDT,1.03737875,1.0453386,0.88933709,0.96044597,52221.84603063,53950.10166263,0,0,0,0.96796566
