https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1593475200000,2020-06-30 00:00:00,XMR/USDT,64.06491592,64.12878304,63.33433248,63.85938618,32925.5175551,515.03000788,0,0,0,63.92931878
1593388800000,2020-06-29 00:00:00,XMR/USDT,63.43029957,64.730107,62.44673603,64.02417017,15567.40997658,245.33316711,0,0,0,63.45415974
1593302400000,2020-06-28 00:00:00,XMR/USDT,61.97282152,63.35848697,61.56234204,62.9839426,19249.49582622,307.96669262,0,0,0,62.50512242
1593216000000,2020-06-27 00:00:00,XMR/USDT,63.99579724,64.26484519,60.17000001,62.17254581,88392.19504895,1408.72675476,0,0,0,62.74616049
1593129600000,2020-06-26 00:00:00,XMR/USDT,64.0979767,64.51720349,63.10261189,64.31336338,56258.25800888,879.76954225,0,0,0,63.94658522
1593043200000,2020-06-25 00:00:00,XMR/USDT,64.79911885,65.00161253,63.204391,64.3617064,21045.80386749,326.64185657,0,0,0,64.43082368
1592956800000,2020-06-24 00:00:00,XMR/USDT,66.98355607,67.46647487,64.0961826,64.6920397,67573.37223674,1032.44328303,0,0,0,65.44996063
1592870400000,2020-06-23 00:00:00,XMR/USDT,66.16733309,67.25,65.62707707,66.74368961,35270.17915004,528.9038713,0,0,0,66.68542444
1592784000000,2020-06-22 00:00:00,XMR/USDT,64.5,66.78515037,64.5,66.15933003,29772.01631416,454.94788713,0,0,0,65.44049803
1592697600000,2020-06-21 00:00:00,XMR/USDT,64.3346059,65,64.00901423,64.48197606,16889.60990664,261.86034983,0,0,0,64.49853869
1592611200000,2020-06-20 00:00:00,XMR/USDT,64.21970369,64.5570375,63.53707002,64.08866594,10215.00339042,159.29609847,0,0,0,64.12588562
1592524800000,2020-06-19 00:00:00,XMR/USDT,64.53033532,65.1552904,63.47383584,63.95038405,19430.16357081,302.20621981,0,0,0,64.29438673
1592438400000,2020-06-18 00:00:00,XMR/USDT,65.1552904,65.74817532,64.24394711,64.7247085,47460.91828746,729.45316721,0,0,0,65.06369486
1592352000000,2020-06-17 00:00:00,XMR/USDT,65.71261263,66.84,64.66519398,65.18548974,66306.27118271,1007.66125482,0,0,0,65.80214418
1592265600000,2020-06-16 00:00:00,XMR/USDT,64.78089029,66.05019865,64.367033,65.99166999,28198.92651441,431.21493876,0,0,0,65.39413174
1592179200000,2020-06-15 00:00:00,XMR/USDT,65.60848059,65.60848059,62,64.60177742,46928.83166892,731.7464253,0,0,0,64.13264219
1592092800000,2020-06-14 00:00:00,XMR/USDT,66.18124722,66.27072299,64.63753832,65.56369294,9854.03969811,149.9918494,0,0,0,65.69716779
1592006400000,2020-06-13 00:00:00,XMR/USDT,65.6439014,66.54575938,65.00765876,66.54254175,38516.04787327,585.58880489,0,0,0,65.77319708
1591920000000,2020-06-12 00:00:00,XMR/USDT,63.51622934,66.48151099,63.19021427,65.65733369,59406.8773262,923.86818642,0,0,0,64.30233035
1591833600000,2020-06-11 00:00:00,XMR/USDT,69.6021204,70,63.2852845,63.79021428,82853.61903222,1253.80511635,0,0,0,66.08173626
1591747200000,2020-06-10 00:00:00,XMR/USDT,67.870311,69.62287086,67.38049028,69.58616945,34925.96685566,509.16809673,0,0,0,68.5941776
1591660800000,2020-06-09 00:00:00,XMR/USDT,68.28113296,68.64,67.24504093,67.8849487,42246.44408523,622.60881416,0,0,0,67.85391264
1591574400000,2020-06-08 00:00:00,XMR/USDT,66.3864404,68.26811256,66.18152521,68.25357166,51489.49252756,763.93535699,0,0,0,67.40032655
1591488000000,2020-06-07 00:00:00,XMR/USDT,68.08702508,68.19542899,64.79807903,66.4128669,83619.17452691,1252.51226355,0,0,0,66.76116231
1591401600000,2020-06-06 00:00:00,XMR/USDT,67.3185576,68,67,67.99,5747.36370724,85.13700266,0,0,0,67.50723572
1591315200000,2020-06-05 00:00:00,XMR/USDT,68.12506352,69.11449769,67.33135949,67.55528641,47400.87852511,699.09709014,0,0,0,67.80299788
1591228800000,2020-06-04 00:00:00,XMR/USDT,67.22328816,68.68190037,65.73494299,68.1053962,47050.49261694,697.65870628,0,0,0,67.44055824
1591142400000,2020-06-03 00:00:00,XMR/USDT,66.47130553,68.15578196,66.14705116,67.33927473,41007.48417931,612.55073962,0,0,0,66.9454488
1591056000000,2020-06-02 00:00:00,XMR/USDT,67.3414,70.05635839,63.9245298,66.50314773,109486.20553639,1626.04499573,0,0,0,67.33282647
1590969600000,2020-06-01 00:00:00,XMR/USDT,64.814266,68.34490624,63.50504003,67.36768383,99892.43729404,1522.31472485,0,0,0,65.61878149
1590883200000,2020-05-31 00:00:00,XMR/USDT,68.221536,68.76,64.32,65.1552904,98040.93501786,1463.27660472,0,0,0,67.00095846
1590796800000,2020-05-30 00:00:00,XMR/USDT,66.0369,68.99999998,65.32,68.52265545,139477.14778299,2083.96703535,0,0,0,66.92867277
1590710400000,2020-05-29 00:00:00,XMR/USDT,67.30653421,67.69116972,65.92307292,66.21295507,43622.7263773,656.05384091,0,0,0,66.49260115
1590624000000,2020-05-28 00:00:00,XMR/USDT,64.62625308,67.44430344,63.24646897,67.05504095,106008.57591395,1620.90089909,0,0,0,65.40102234
1590537600000,2020-05-27 00:00:00,XMR/USDT,61.9359117,65.63683261,61.44844434,64.35,40242.51285316,629.92278617,0,0,0,63.88483435
1590451200000,2020-05-26 00:00:00,XMR/USDT,61.27209444,62.3725078,60.91238776,61.75720088,83922.67501047,1364.05296383,0,0,0,61.52449885
1590364800000,2020-05-25 00:00:00,XMR/USDT,60.87179041,62.223672,60.17,61.63231213,44162.53760992,720.22830529,0,0,0,61.31741461
1590278400000,2020-05-24 00:00:00,XMR/USDT,63.29189255,63.75385724,60.7368743,60.89629543,77865.06728495,1237.88881875,0,0,0,62.90150303
1590192000000,2020-05-23 00:00:00,XMR/USDT,63.05458921,64.94056728,62.64147694,63.49675722,16675.40193273,262.07469188,0,0,0,63.62843284
1590105600000,2020-05-22 00:00:00,XMR/USDT,61.51365368,63.54041126,61.107925,62.90728925,59588.11064201,956.83174866,0,0,0,62.27647726
1590019200000,2020-05-21 00:00:00,XMR/USDT,64.86629699,64.96263405,60.17,61.56276106,54031.07324641,873.46823644,0,0,0,61.85808595
1589932800000,2020-05-20 00:00:00,XMR/USDT,66.6156949,67,63.29189255,64.70180782,28140.5423555,434.78645467,0,0,0,64.72267489
1589846400000,2020-05-19 00:00:00,XMR/USDT,66.61039554,67.573266,65.00175427,66.67992788,24445.09908623,368.52135189,0,0,0,66.3329247
1589760000000,2020-05-18 00:00:00,XMR/USDT,65.1326556,67.77446216,65.12753006,66.89864754,66894.22583517,1006.25840225,0,0,0,66.47817865
1589673600000,2020-05-17 00:00:00,XMR/USDT,65.24283627,67.11191705,64.71998111,65.16746076,122761.88303609,1873.04622742,0,0,0,65.5412991
1589587200000,2020-05-16 00:00:00,XMR/USDT,62.58970898,65.8022562,62.22348512,65.3,79241.64749893,1239.30264666,0,0,0,63.94051341
1589500800000,2020-05-15 00:00:00,XMR/USDT,65.0595487,65.79539347,62.28090009,62.72041334,59762.13071195,933.50136287,0,0,0,64.01932882
1589414400000,2020-05-14 00:00:00,XMR/USDT,65.12956345,65.77,62.91000001,65.22144916,142485.38379039,2217.99658231,0,0,0,64.2405786
1589328000000,2020-05-13 00:00:00,XMR/USDT,61.6945,66.07734836,61.58543001,65.08318157,97742.11343419,1527.71555973,0,0,0,63.97926159
1589241600000,2020-05-12 00:00:00,XMR/USDT,59.379,62.2569731,59.29359967,61.4558,70973.86937416,1163.75952814,0,0,0,60.98671388
1589155200000,2020-05-11 00:00:00,XMR/USDT,58.8276,61.89531569,55.90921434,59.653,163968.83590045,2767.59931362,0,0,0,59.24587244
1589068800000,2020-05-10 00:00:00,XMR/USDT,62.82569999,62.82569999,53.864,58.8615,319672.32894164,5554.02068261,0,0,0,57.55692087
1588982400000,2020-05-09 00:00:00,XMR/USDT,63.21913705,64.7591704,62.71,63.07177072,87460.62317545,1372.41098151,0,0,0,63.7277203
1588896000000,2020-05-08 00:00:00,XMR/USDT,64.84839322,65.80723267,63.20833238,63.5266931,124208.29808562,1918.12382067,0,0,0,64.75509909
1588809600000,2020-05-07 00:00:00,XMR/USDT,57.8216505,64.99557264,57.43258375,64.533175,208940.54388073,3392.77528872,0,0,0,61.58396183
1588723200000,2020-05-06 00:00:00,XMR/USDT,60.28584258,62,57.5,57.87594792,162025.59690918,2677.88636114,0,0,0,60.50503085
1588636800000,2020-05-05 00:00:00,XMR/USDT,61.08781334,61.90864027,59.80991287,60.35077107,66677.8011893,1099.86370165,0,0,0,60.62369463
1588550400000,2020-05-04 00:00:00,XMR/USDT,62.4,62.62674013,58.68677749,61.03877728,142175.59552404,2359.47245852,0,0,0,60.25736601
1588464000000,2020-05-03 00:00:00,XMR/USDT,64.6107676,65.09302419,61.87332609,62.38650244,103698.0458714,1625.74890928,0,0,0,63.78478575
1588377600000,2020-05-02 00:00:00,XMR/USDT,63.69601215,64.89352454,63.39372368,64.57008976,35492.47953714,554.02048046,0,0,0,64.06347921
1588291200000,2020-05-01 00:00:00,XMR/USDT,62.306707,64.99762092,62.306707,63.29196035,31602.73552114,494.60479083,0,0,0,63.894924
1588204800000,2020-04-30 00:00:00,XMR/USDT,66.0819437,68.43577606,61.14201749,62.32669744,271807.82504272,4187.16866795,0,0,0,64.91446765
1588118400000,2020-04-29 00:00:00,XMR/USDT,62.1957508,66.82120582,61.57964825,66.30469682,411281.72403356,6314.17294678,0,0,0,65.13627794
1588032000000,2020-04-28 00:00:00,XMR/USDT,62.34368288,63.78467521,61.27074044,62.22306247,57485.76696051,918.18497765,0,0,0,62.60804561
1587945600000,2020-04-27 00:00:00,XMR/USDT,61.42798,62.37114416,60.90955771,62.27021759,39878.03606104,647.57311499,0,0,0,61.58074684
1587859200000,2020-04-26 00:00:00,XMR/USDT,60.6339249,62.09580882,59.90639265,61.26590893,80910.62428378,1325.78115843,0,0,0,61.02864244
1587772800000,2020-04-25 00:00:00,XMR/USDT,60.58750732,62.313034,59.72229144,60.59385141,66629.58899531,1091.72915582,0,0,0,61.03124446
1587686400000,2020-04-24 00:00:00,XMR/USDT,60.49658105,62.35414111,59.62329719,60.68232307,149769.80958843,2459.16730185,0,0,0,60.90265167
1587600000000,2020-04-23 00:00:00,XMR/USDT,57,61,56.29947461,60.71976233,141156.86687231,2383.39412241,0,0,0,59.22514683
1587513600000,2020-04-22 00:00:00,XMR/USDT,55.01211311,57.2828,54.74367656,56.99433139,37315.04085094,666.37917851,0,0,0,55.99670886
1587427200000,2020-04-21 00:00:00,XMR/USDT,54.637146,55.6938623,54.03593204,55.23093749,150594.55792676,2740.57351286,0,0,0,54.95001583
1587340800000,2020-04-20 00:00:00,XMR/USDT,57.18148928,58.35024348,53.98823002,54.85503365,75964.24309268,1340.49508766,0,0,0,56.66879632
1587254400000,2020-04-19 00:00:00,XMR/USDT,57.83500749,58.43032371,56.35243277,57.13410503,62551.98121244,1081.28217545,0,0,0,57.84982184
1587168000000,2020-04-18 00:00:00,XMR/USDT,56.2147874,58.69,56.05496997,57.84010759,77703.39073712,1361.96507818,0,0,0,57.0524105
1587081600000,2020-04-17 00:00:00,XMR/USDT,56.64264158,57.10997693,55.99905259,56.2147874,179119.24540622,3168.22143525,0,0,0,56.5362141
1586995200000,2020-04-16 00:00:00,XMR/USDT,53.16516348,57.7595442,51.80577411,56.64264158,166513.16559829,3045.12592548,0,0,0,54.68186527
1586908800000,2020-04-15 00:00:00,XMR/USDT,53.87547266,55.08070462,53.1755155,53.19548297,171628.77114663,3152.48864287,0,0,0,54.44231227
1586822400000,2020-04-14 00:00:00,XMR/USDT,53.0795,55.18415716,52.74112276,54.1474654,79456.16855877,1478.60177295,0,0,0,53.73736864
1586736000000,2020-04-13 00:00:00,XMR/USDT,53.75729116,53.82613448,51.10761371,53.00692896,137529.73694379,2630.27824227,0,0,0,52.28714389
1586649600000,2020-04-12 00:00:00,XMR/USDT,53.81252042,55.50950454,52.90650526,53.5904288,85560.5804261,1579.39384728,0,0,0,54.17304909
1586563200000,2020-04-11 00:00:00,XMR/USDT,53.76250336,54.72499281,52.6292891,53.7658,42423.07349189,790.67597675,0,0,0,53.65418292
1586476800000,2020-04-10 00:00:00,XMR/USDT,58.20285157,58.4023622,52.65,53.6821652,147427.23344072,2666.66382624,0,0,0,55.28527142
1586390400000,2020-04-09 00:00:00,XMR/USDT,57.73365052,58.92063268,56.13731473,58.48216862,129415.99833176,2243.64796911,0,0,0,57.68106232
1586304000000,2020-04-08 00:00:00,XMR/USDT,55.80602046,58.2701708,55.62922424,58.03326988,75562.5604427,1321.50137761,0,0,0,57.17932778
1586217600000,2020-04-07 00:00:00,XMR/USDT,59.16690207,60.33962607,54.75,56.03119482,312413.47681201,5404.70882423,0,0,0,57.80394226
1586131200000,2020-04-06 00:00:00,XMR/USDT,53.19589849,59.03040466,53.19589849,59.03040466,167242.10308346,2986.06232024,0,0,0,56.00757289
1586044800000,2020-04-05 00:00:00,XMR/USDT,53.95459394,54.2646807,52.66658274,53.30784065,115675.51864051,2157.4034041,0,0,0,53.61793646
1585958400000,2020-04-04 00:00:00,XMR/USDT,52.85658952,55.13299083,52.2199544,54.06039524,86957.62488152,1617.58085171,0,0,0,53.75782285
1585872000000,2020-04-03 00:00:00,XMR/USDT,50.56494596,54.26208812,50.27090251,52.94841612,238539.8073508,4513.61757,0,0,0,52.84891855
1585785600000,2020-04-02 00:00:00,XMR/USDT,48.49788739,53,47.87764804,50.30276628,223595.79635663,4455.27715474,0,0,0,50.18673105
1585699200000,2020-04-01 00:00:00,XMR/USDT,47.53033566,48.84050936,46.5,48.41433527,122768.51449727,2596.93542552,0,0,0,47.2743809
1585612800000,2020-03-31 00:00:00,XMR/USDT,46.50402403,48.24951365,46.41314299,48.16086356,175974.71215967,3714.81228862,0,0,0,47.37109131
1585526400000,2020-03-30 00:00:00,XMR/USDT,44,47.7828902,43.9312674,46.6499552,137365.53530764,2954.73628708,0,0,0,46.48994765
1585440000000,2020-03-29 00:00:00,XMR/USDT,47.14386543,47.24680625,44.06,44.06,174474.81353574,3805.28844241,0,0,0,45.85061452
1585353600000,2020-03-28 00:00:00,XMR/USDT,47.61680658,48.23736143,44.92361261,47.14470165,163700.1008506,3515.9770902,0,0,0,46.55892136
1585267200000,2020-03-27 00:00:00,XMR/USDT,50.56709255,51.37694957,47.53821225,47.76705053,232038.2494,4691.66319948,0,0,0,49.4575675
1585180800000,2020-03-26 00:00:00,XMR/USDT,47.34362355,51.05439293,47.19953208,50.6,209794.135193,4254.43774367,0,0,0,49.31183574
1585094400000,2020-03-25 00:00:00,XMR/USDT,47.11974714,48.2475,45.19757292,46.96910982,136038.24240009,2895.35419354,0,0,0,46.98500884
1585008000000,2020-03-24 00:00:00,XMR/USDT,44.55906826,48,43.26442021,47.11974714,137173.01384249,3025.47103145,0,0,0,45.33939093
1584921600000,2020-03-23 00:00:00,XMR/USDT,37.97380159,44.52291108,37.90500146,44.25670202,177789.42225885,4439.72161171,0,0,0,40.0451735
1584835200000,2020-03-22 00:00:00,XMR/USDT,41.19580818,42.95,37.71000001,38.27069711,127787.03642585,3130.58766125,0,0,0,40.81886541
1584748800000,2020-03-21 00:00:00,XMR/USDT,39.84276135,42.65621397,38.42837335,41.06203784,48367.69563737,1192.06828134,0,0,0,40.57460163
1584662400000,2020-03-20 00:00:00,XMR/USDT,41.39727515,45.49999999,36.07000001,40.3677467,249059.6689518,5993.53346643,0,0,0,41.55473066
1584576000000,2020-03-19 00:00:00,XMR/USDT,37.35157766,42.69990785,36.12748322,40.95656647,211936.18771824,5473.02891727,0,0,0,38.72374711
1584489600000,2020-03-18 00:00:00,XMR/USDT,36.20335917,37.5,33.9,37,193056.02744687,5465.11663024,0,0,0,35.32514317
1584403200000,2020-03-17 00:00:00,XMR/USDT,34.1078432,37.61316694,33.6297995,36.53500001,146796.57254683,4049.04599849,0,0,0,36.25460728
1584316800000,2020-03-16 00:00:00,XMR/USDT,37.55599438,38.5826928,29.3091652,33.9820044,137878.01112992,4161.44479053,0,0,0,33.13224566
1584230400000,2020-03-15 00:00:00,XMR/USDT,35.96867514,41.18046656,35.64525284,38.26088059,82549.45275478,2217.88573537,0,0,0,37.21988533
1584144000000,2020-03-14 00:00:00,XMR/USDT,36.37396258,39.93648573,35.47841863,36.27251795,185419.75056006,4968.64843673,0,0,0,37.31794529
1584057600000,2020-03-13 00:00:00,XMR/USDT,32.48130615,40.48927001,25.355,37.11478718,232290.16554846,7136.98236902,0,0,0,32.54739237
1583971200000,2020-03-12 00:00:00,XMR/USDT,54.12887516,54.12887516,30.18830932,31.4877693,343889.21675055,8780.48102358,0,0,0,39.16519104
1583884800000,2020-03-11 00:00:00,XMR/USDT,55.12807842,55.97315395,51.11921506,54.2856119,154529.81349833,2837.05093127,0,0,0,54.46846646
1583798400000,2020-03-10 00:00:00,XMR/USDT,55.63325091,57.08837479,53.60246231,55.10869128,124391.83572515,2256.97942094,0,0,0,55.1142977
1583712000000,2020-03-09 00:00:00,XMR/USDT,56.7455003,57.46841506,52.44679526,55.5996147,144620.51531181,2596.87468095,0,0,0,55.69021731
1583625600000,2020-03-08 00:00:00,XMR/USDT,65.56528281,65.56528281,55.97690018,56.59265574,170618.95836719,2773.91292641,0,0,0,61.50840451
1583539200000,2020-03-07 00:00:00,XMR/USDT,69.0486,69.3284,65.2,65.60217049,130349.96749126,1914.8121195,0,0,0,68.07454693
1583452800000,2020-03-06 00:00:00,XMR/USDT,68.48824354,69.65506412,67.80565575,69.0441,96860.86100279,1415.63091512,0,0,0,68.42239736
1583366400000,2020-03-05 00:00:00,XMR/USDT,66.24669673,69.94692259,66.23595288,68.36207527,65896.09631791,961.55019536,0,0,0,68.53110387
1583280000000,2020-03-04 00:00:00,XMR/USDT,65.9218781,67.98774997,64.92119303,65.56251377,62374.60891564,929.10426211,0,0,0,67.13413279
1583193600000,2020-03-03 00:00:00,XMR/USDT,68.43945116,68.89330063,65.11081536,65.93711517,101408.18536459,1507.90237609,0,0,0,67.25116093
1583107200000,2020-03-02 00:00:00,XMR/USDT,64.47277587,69.68728653,64.38229167,68.77509771,75590.60373476,1135.54629387,0,0,0,66.56761079
1583020800000,2020-03-01 00:00:00,XMR/USDT,66.56086952,67.5162,63.34033878,64.74270345,112529.85464963,1708.03952662,0,0,0,65.88246518
1582934400000,2020-02-29 00:00:00,XMR/USDT,68.30032165,68.94439156,66.11012936,66.11012936,64577.64701946,953.27041037,0,0,0,67.74326184
1582848000000,2020-02-28 00:00:00,XMR/USDT,70.36721549,71.46972408,65.42,68.29038761,227508.62957614,3358.42958245,0,0,0,67.74256359
1582761600000,2020-02-27 00:00:00,XMR/USDT,70.50606342,72.5066,67.08,70.38472697,143773.87961355,2054.93445699,0,0,0,69.96518994
1582675200000,2020-02-26 00:00:00,XMR/USDT,76.40941237,77.97738919,68.35971778,70.75218329,121742.15850607,1652.5066319,0,0,0,73.67120721
1582588800000,2020-02-25 00:00:00,XMR/USDT,78.55223655,81.83562558,75.67663084,76.55281678,151744.56784642,1922.86711214,0,0,0,78.91578512
1582502400000,2020-02-24 00:00:00,XMR/USDT,85.41526279,86.081086,76,79.31063,122808.97702007,1520.35523102,0,0,0,80.77650177
1582416000000,2020-02-23 00:00:00,XMR/USDT,78.93761357,85.56786896,78.92186723,85.55017615,80176.36946868,967.3989557,0,0,0,82.87828821
1582329600000,2020-02-22 00:00:00,XMR/USDT,80.17260658,82.94857098,78.00141285,79.07571295,138732.02405901,1724.67764975,0,0,0,80.43939345
1582243200000,2020-02-21 00:00:00,XMR/USDT,76.0589408,81.85128746,75.8050945,80.43381098,147280.00340585,1860.61818454,0,0,0,79.15648929
1582156800000,2020-02-20 00:00:00,XMR/USDT,77.65120409,79.13149405,75,76.26428636,102664.5684878,1328.54770582,0,0,0,77.27578621
1582070400000,2020-02-19 00:00:00,XMR/USDT,86.46221676,86.5746735,76.63,77.65091564,227834.15014251,2676.76890042,0,0,0,85.11536057
1581984000000,2020-02-18 00:00:00,XMR/USDT,82.24597038,87.25796451,81.19557603,86.16444184,148865.03931421,1764.97711871,0,0,0,84.3438919
1581897600000,2020-02-17 00:00:00,XMR/USDT,87.83348234,88.91210147,79,82.446391,340052.74057461,4121.99395492,0,0,0,82.49714684
1581811200000,2020-02-16 00:00:00,XMR/USDT,88.94101121,92.06652107,80,89.15937324,127231.67805927,1458.8813301,0,0,0,87.21180772
1581724800000,2020-02-15 00:00:00,XMR/USDT,95.25751208,96.84168131,86.5,89.16348523,164300.11740756,1770.30026621,0,0,0,92.80918076
1581638400000,2020-02-14 00:00:00,XMR/USDT,92.90310697,95.20032602,91.08986463,95.20032602,87984.00025911,945.5336404,0,0,0,93.0522157
1581552000000,2020-02-13 00:00:00,XMR/USDT,95.01871372,95.3337,90,93.52253981,203174.81764087,2209.78414938,0,0,0,91.94328672
1581465600000,2020-02-12 00:00:00,XMR/USDT,89.587,95.39450344,89.587,95.18789882,133742.5331603,1458.70803102,0,0,0,91.6856083
1581379200000,2020-02-11 00:00:00,XMR/USDT,84.53531775,89.50919189,82.75,89.50919189,175883.54350807,2067.54604674,0,0,0,85.0687431
1581292800000,2020-02-10 00:00:00,XMR/USDT,87.77777777,87.82122765,83.55555555,84.73,54062.16754842,637.17416182,0,0,0,84.84676684
1581206400000,2020-02-09 00:00:00,XMR/USDT,81.16482335,87.59680215,80.84314712,87.59680215,120069.33890958,1422.93714069,0,0,0,84.38133735
1581120000000,2020-02-08 00:00:00,XMR/USDT,79,81.86999999,77,80.56176634,99894.97563932,1246.81421714,0,0,0,80.1201769
1581033600000,2020-02-07 00:00:00,XMR/USDT,78.26306179,80.83411564,78.26306179,79.6769485,103561.07618288,1296.63455829,0,0,0,79.8691316
1580947200000,2020-02-06 00:00:00,XMR/USDT,78.0409792,80.00364824,76.26291278,78.46725106,981759.63373408,12546.02341009,0,0,0,78.25265437
1580860800000,2020-02-05 00:00:00,XMR/USDT,75.35756449,79.111365,74.85770958,77.90092324,100105.35535111,1295.93526383,0,0,0,77.24564501
1580774400000,2020-02-04 00:00:00,XMR/USDT,77.17913682,77.39949426,73.66185096,75.20048324,54837.7875989,734.54346474,0,0,0,74.65560614
1580688000000,2020-02-03 00:00:00,XMR/USDT,75.00196,78.03013265,74.33333333,76.90842753,154609.90107308,2014.14391355,0,0,0,76.76209233
1580601600000,2020-02-02 00:00:00,XMR/USDT,73.45706333,77.675237,71.0949436,74.8,104591.92889172,1416.44316162,0,0,0,73.84124667
1580515200000,2020-02-01 00:00:00,XMR/USDT,72.19196921,73.95090198,71.28690069,73.12573266,64310.47105482,883.24676781,0,0,0,72.81144228
1580428800000,2020-01-31 00:00:00,XMR/USDT,74.97212931,76,69.48717948,72.0220405,91223.19357068,1268.76535958,0,0,0,71.89918362
1580342400000,2020-01-30 00:00:00,XMR/USDT,70.17520414,74.97212932,68.50133006,74.97212932,145443.05257656,2032.60960392,0,0,0,71.55483881
1580256000000,2020-01-29 00:00:00,XMR/USDT,67.79,70.77037401,67.5936461,69.88384412,50939.27284259,739.68873116,0,0,0,68.86582246
1580169600000,2020-01-28 00:00:00,XMR/USDT,66,67.78999995,65.38461538,67.78999995,44053.38416406,667.63118377,0,0,0,65.98461131
1580083200000,2020-01-27 00:00:00,XMR/USDT,64.19669686,66.4,63.48828172,65.49192547,67244.31948778,1033.79843739,0,0,0,65.04587069
1579996800000,2020-01-26 00:00:00,XMR/USDT,61.28205128,64.4017,61.12935066,63.84615384,63315.6315193,1003.7156254,0,0,0,63.08124524
1579910400000,2020-01-25 00:00:00,XMR/USDT,61.63500887,62.49999999,59.89188413,61.51249636,69047.62211329,1127.09148414,0,0,0,61.26177252
1579824000000,2020-01-24 00:00:00,XMR/USDT,61.89521288,62.98058964,58.07204523,61.59036003,97613.87852315,1598.53263158,0,0,0,61.06467681
1579737600000,2020-01-23 00:00:00,XMR/USDT,64.91751817,64.91751817,61.18180181,62.15131921,39937.13926998,642.8719809,0,0,0,62.12300497
1579651200000,2020-01-22 00:00:00,XMR/USDT,65.73545173,66.47539857,64.35897441,64.91758309,34091.5545706,523.57676895,0,0,0,65.11280979
1579564800000,2020-01-21 00:00:00,XMR/USDT,64.86308121,66.92307691,64.20000001,65.8339046,54926.31306872,836.12789515,0,0,0,65.69128166
1579478400000,2020-01-20 00:00:00,XMR/USDT,64.96265421,66.53921395,62.30276645,65.09011616,79140.44260653,1225.72183137,0,0,0,64.56639718
1579392000000,2020-01-19 00:00:00,XMR/USDT,66.99672611,69.49644702,62.76634856,65.20567543,171295.95590335,2531.03674864,0,0,0,67.67817812
1579305600000,2020-01-18 00:00:00,XMR/USDT,68.96551724,70.8307786,66.20689655,67.10182386,142323.12106057,2071.61899347,0,0,0,68.70139804
1579219200000,2020-01-17 00:00:00,XMR/USDT,65.65674359,71.901536,63.9999701,68.96551724,219977.14186122,3223.33419658,0,0,0,68.24521704
1579132800000,2020-01-16 00:00:00,XMR/USDT,68.6278,68.95195227,62.53700831,65.75734263,80431.61384158,1241.35272067,0,0,0,64.79352121
1579046400000,2020-01-15 00:00:00,XMR/USDT,62.54384,69.35394954,62.0024867,68.20373513,321096.89910814,4867.94974153,0,0,0,65.96142445
1578960000000,2020-01-14 00:00:00,XMR/USDT,57.83688235,63,57.83688235,62.50452686,199437.88387445,3283.63394991,0,0,0,60.73694172
1578873600000,2020-01-13 00:00:00,XMR/USDT,59.1,59.1,56.75886872,57.92877192,94293.81829667,1627.91067662,0,0,0,57.92321387
1578787200000,2020-01-12 00:00:00,XMR/USDT,58.24635067,59.97786531,57.35074386,59.062825,33400.4408075,573.07807945,0,0,0,58.28253078
1578700800000,2020-01-11 00:00:00,XMR/USDT,58.08073744,64.1703879,57.97283665,58.29444026,252146.4612138,4110.7508135,0,0,0,61.33829868
1578614400000,2020-01-10 00:00:00,XMR/USDT,58.93914853,59.58167184,56.85159198,58.4993566,81080.96350505,1387.22879251,0,0,0,58.44815501
1578528000000,2020-01-09 00:00:00,XMR/USDT,59.19736405,59.37256354,56.93300577,58.9636763,119691.14992865,2065.52592537,0,0,0,57.94705767
1578441600000,2020-01-08 00:00:00,XMR/USDT,58.4267792,60.33307227,55.56900768,59.37219779,101417.49520051,1750.77326639,0,0,0,57.92725828
1578355200000,2020-01-07 00:00:00,XMR/USDT,59.1,60.0166058,55.38080816,58.50606394,123543.75180069,2115.70468127,0,0,0,58.39366566
1578268800000,2020-01-06 00:00:00,XMR/USDT,53.78871606,59.16301589,53.73274842,58.91096847,57814.30393281,1033.93977762,0,0,0,55.91651001
1578182400000,2020-01-05 00:00:00,XMR/USDT,50.4692,54.2,50.4692,53.65662338,55525.11630847,1064.98261315,0,0,0,52.13711061
1578096000000,2020-01-04 00:00:00,XMR/USDT,50.7336864,51.38197283,49.85948649,50.36337399,38546.58378836,766.30998246,0,0,0,50.30155507
1578009600000,2020-01-03 00:00:00,XMR/USDT,45.51541172,51.99989999,45.51541172,50.76921153,96572.64087914,1952.80139226,0,0,0,49.45338592
1577923200000,2020-01-02 00:00:00,XMR/USDT,45.67467437,46.12583506,44.02651159,45.29848123,53413.35788303,1190.07406677,0,0,0,44.88238116
1577836800000,2020-01-01 00:00:00,XMR/USDT,44.57430424,45.85219907,44.5693015,45.74608419,17425.86927573,384.09733237,0,0,0,45.36836839
1577750400000,2019-12-31 00:00:00,XMR/USDT,46.0409713,46.0409713,44.52165074,44.57430424,13777.50295207,304.57831532,0,0,0,45.23468106
1577664000000,2019-12-30 00:00:00,XMR/USDT,46.5,46.66358608,45.61388747,46.07317126,6193.19905743,134.20390406,0,0,0,46.14768177
