https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1602720000000,2020-10-15 00:00:00,ETC/USDT,5.34234907,5.38323961,5.26871495,5.30652965,36738.9101699223597734,6900.70944251,0,0,0,5.32393234
1602633600000,2020-10-14 00:00:00,ETC/USDT,5.349,5.41523196,5.30680815,5.35775227,40733.4253033325082264,7600.88536642,0,0,0,5.35903692
1602547200000,2020-10-13 00:00:00,ETC/USDT,5.44708519,5.48279342,5.236,5.34445943,287077.7160680694437833,54081.64260617,0,0,0,5.30822849
1602460800000,2020-10-12 00:00:00,ETC/USDT,5.37290241,5.49978251,5.34160461,5.44708518,231326.4018261565263895,42442.89489671,0,0,0,5.45029745
1602374400000,2020-10-11 00:00:00,ETC/USDT,5.2706887,5.4,5.2706887,5.35329708,68363.66985487986522,12794.76308568,0,0,0,5.34309775
1602288000000,2020-10-10 00:00:00,ETC/USDT,5.25295051,5.4,5.25295051,5.2706887,112017.092452773657004,21114.93092876,0,0,0,5.3051129
1602201600000,2020-10-09 00:00:00,ETC/USDT,5.11935322,5.28166157,5.11935322,5.26583222,159903.5659301122725123,30575.53842903,0,0,0,5.22978741
1602115200000,2020-10-08 00:00:00,ETC/USDT,5.13291763,5.22249496,5.09396251,5.16061833,292189.2672742428418768,56718.16229072,0,0,0,5.15159969
1602028800000,2020-10-07 00:00:00,ETC/USDT,5.17406956,5.21348763,5.12033165,5.15347932,113947.38251807151347,22005.9812681,0,0,0,5.1780187
1601942400000,2020-10-06 00:00:00,ETC/USDT,5.09527059,5.31822943,5.06,5.22048767,322227.9095324655814056,62104.18363317,0,0,0,5.18850568
1601856000000,2020-10-05 00:00:00,ETC/USDT,5.1478723,5.175,5.05656258,5.09706273,262655.1542257500662612,51376.16061868,0,0,0,5.11239359
1601769600000,2020-10-04 00:00:00,ETC/USDT,5.10958131,5.18530702,5.0728415,5.155,183473.2237254479963044,35748.63379673,0,0,0,5.13231428
1601683200000,2020-10-03 00:00:00,ETC/USDT,5.16274291,5.20034622,5.08200015,5.11318789,111541.141561399079988,21639.4023389,0,0,0,5.15453892
1601596800000,2020-10-02 00:00:00,ETC/USDT,5.30099187,5.34598593,5.03377224,5.16388554,146968.42758824746464,28370.5257696,0,0,0,5.1803209
1601510400000,2020-10-01 00:00:00,ETC/USDT,5.38674849,5.47501583,5.18399115,5.30589677,310926.3044644686255762,58696.75618714,0,0,0,5.29716333
1601424000000,2020-09-30 00:00:00,ETC/USDT,5.41760726,5.43342069,5.26910901,5.38486746,70437.8936895996180306,13190.58372054,0,0,0,5.34001339
1601337600000,2020-09-29 00:00:00,ETC/USDT,5.40441263,5.44631002,5.30506932,5.42686876,110549.5545695199807896,20511.65490649,0,0,0,5.38959704
1601251200000,2020-09-28 00:00:00,ETC/USDT,5.46565635,5.59165776,5.39137154,5.39137154,170478.9562510775087385,31132.61208345,0,0,0,5.47589633
1601164800000,2020-09-27 00:00:00,ETC/USDT,5.34106841,5.75,5.34106841,5.45762013,346399.2204295043018589,63016.38116689,0,0,0,5.49697101
1601078400000,2020-09-26 00:00:00,ETC/USDT,4.99493747,5.40000001,4.98113892,5.30188141,400184.860608801806208,76363.2970144,0,0,0,5.24053932
1600992000000,2020-09-25 00:00:00,ETC/USDT,4.97423656,4.99,4.869,4.94788743,86747.0620474726421072,17540.27572708,0,0,0,4.94559284
1600905600000,2020-09-24 00:00:00,ETC/USDT,4.81143944,4.99493747,4.81143944,4.96394823,102180.2499363210506988,20756.08309252,0,0,0,4.92290619
1600819200000,2020-09-23 00:00:00,ETC/USDT,4.94576745,4.978,4.74415586,4.83747247,78202.5358852920476182,16071.26632478,0,0,0,4.86598469
1600732800000,2020-09-22 00:00:00,ETC/USDT,4.80000001,4.99999999,4.74889473,4.97206077,469720.5390950066796424,95201.68282604,0,0,0,4.93395206
1600646400000,2020-09-21 00:00:00,ETC/USDT,5.11136507,5.11711579,4.6,4.82089998,269341.5847278930658867,55853.48369267,0,0,0,4.82228801
1600560000000,2020-09-20 00:00:00,ETC/USDT,5.1846,5.1846,5.01053628,5.03285389,93396.9069582379736706,18333.24308883,0,0,0,5.09440182
1600473600000,2020-09-19 00:00:00,ETC/USDT,5.148623,5.2,5.10434831,5.18460701,137512.8048931949400381,26689.30440503,0,0,0,5.15235627
1600387200000,2020-09-18 00:00:00,ETC/USDT,5.19870299,5.19870299,5.06618322,5.18999997,97197.6521032757055478,18919.47083338,0,0,0,5.13744031
1600300800000,2020-09-17 00:00:00,ETC/USDT,5.13621292,5.19956976,5.08848891,5.18438484,101727.43528749975513,19765.55999295,0,0,0,5.1467014
1600214400000,2020-09-16 00:00:00,ETC/USDT,5.14621564,5.15000001,5.0300349,5.10854744,104969.3098296513770346,20633.89982806,0,0,0,5.08722591
1600128000000,2020-09-15 00:00:00,ETC/USDT,5.15395951,5.29864238,5.12320512,5.14673993,400644.51544626135554,76688.962321,0,0,0,5.22427874
1600041600000,2020-09-14 00:00:00,ETC/USDT,5.02001618,5.2,4.98226512,5.14703589,147797.3855831780423714,28949.83969657,0,0,0,5.10529202
1599955200000,2020-09-13 00:00:00,ETC/USDT,5.20882103,5.33916126,4.95,5.03227275,271099.9872091107332412,53157.54690751,0,0,0,5.09993412
1599868800000,2020-09-12 00:00:00,ETC/USDT,5.15923747,5.2324523,5.123,5.22771947,87300.4704720679609528,16851.99569428,0,0,0,5.18042326
1599782400000,2020-09-11 00:00:00,ETC/USDT,5.17928857,5.21037283,5.08761768,5.207,156458.5555427918168652,30323.68883882,0,0,0,5.15961486
1599696000000,2020-09-10 00:00:00,ETC/USDT,5.05,5.22109635,5.05,5.18746898,270935.411330633331219,52677.52456911,0,0,0,5.1432829
1599609600000,2020-09-09 00:00:00,ETC/USDT,5.06753777,5.13988155,4.97038534,5.04018901,110264.80936772485548,21849.13704225,0,0,0,5.04664368
1599523200000,2020-09-08 00:00:00,ETC/USDT,5.11326111,5.20245267,4.93169971,5.05625097,465126.367639065270336,91615.5756864,0,0,0,5.07693549
1599436800000,2020-09-07 00:00:00,ETC/USDT,5.16738814,5.17730188,4.85004533,5.06755595,343544.4794911551132662,68612.12563069,0,0,0,5.00705198
1599350400000,2020-09-06 00:00:00,ETC/USDT,5.02404472,5.24653068,4.88589898,5.14642599,450174.4922532083908332,87800.57128707,0,0,0,5.12723876
1599264000000,2020-09-05 00:00:00,ETC/USDT,5.35230407,5.38455989,4.83,5.00366526,597448.4904317685491316,118196.91741102,0,0,0,5.05468758
1599177600000,2020-09-04 00:00:00,ETC/USDT,5.49917746,5.57566046,4.9,5.41892999,650395.5296468572499746,124771.16417878,0,0,0,5.21270707
1599091200000,2020-09-03 00:00:00,ETC/USDT,6.2748356,6.32330114,4.85,5.53249017,835716.6409730945292955,147836.60054585,0,0,0,5.65297523
1599004800000,2020-09-02 00:00:00,ETC/USDT,6.72910009,6.78658934,6.01,6.28708409,561632.2448367106084827,88885.91725373,0,0,0,6.31857399
1598918400000,2020-09-01 00:00:00,ETC/USDT,6.58014958,6.78371221,6.50234781,6.72891331,842874.28451584499988,125971.758066,0,0,0,6.69097818
1598832000000,2020-08-31 00:00:00,ETC/USDT,6.69995574,6.75916164,6.5441329,6.59983552,223159.5957425366306925,33576.41988315,0,0,0,6.64631895
1598745600000,2020-08-30 00:00:00,ETC/USDT,6.49897571,6.69994523,6.45,6.69012073,316537.3486267531864246,48422.92959727,0,0,0,6.53693098
1598659200000,2020-08-29 00:00:00,ETC/USDT,6.52297649,6.64,6.47272042,6.50228526,156028.570561693142005,23766.38336842,0,0,0,6.56509525
1598572800000,2020-08-28 00:00:00,ETC/USDT,6.32448222,6.61857806,6.2755,6.52876736,559507.981420573172751,86249.3983721,0,0,0,6.48709431
1598486400000,2020-08-27 00:00:00,ETC/USDT,6.48650207,6.73962662,6.21,6.36597077,875098.0611539574210816,134091.41191836,0,0,0,6.52613056
1598400000000,2020-08-26 00:00:00,ETC/USDT,6.47591248,6.56220414,6.41679768,6.45559079,582574.4294212228722192,89954.84012016,0,0,0,6.47629887
1598313600000,2020-08-25 00:00:00,ETC/USDT,6.85686876,6.85686876,6.39,6.47351179,370134.2694182255108632,56266.04234374,0,0,0,6.57828868
1598227200000,2020-08-24 00:00:00,ETC/USDT,6.7306097,6.89999998,6.71944481,6.88105476,299786.508183414928755,43834.13722931,0,0,0,6.8391105
1598140800000,2020-08-23 00:00:00,ETC/USDT,6.75499001,6.82878258,6.62467252,6.75646997,193364.4618844955054331,28731.67309281,0,0,0,6.73001051
1598054400000,2020-08-22 00:00:00,ETC/USDT,6.63123493,6.79983862,6.53458154,6.73749759,670102.1714371722808205,100427.14239931,0,0,0,6.67252055
1597968000000,2020-08-21 00:00:00,ETC/USDT,6.998297,7.07711638,6.61813397,6.62493521,528964.2919280770281944,77638.97049812,0,0,0,6.81312862
1597881600000,2020-08-20 00:00:00,ETC/USDT,6.84329709,7.02150001,6.77056021,7.00831791,308464.753074005170764,44601.3606852,0,0,0,6.91603907
1597795200000,2020-08-19 00:00:00,ETC/USDT,7.2455832,7.38113647,6.65,6.80256764,969361.3927662873295269,138760.70710593,0,0,0,6.98584933
1597708800000,2020-08-18 00:00:00,ETC/USDT,7.37953141,7.73,7.21159556,7.2455832,1689545.0281156192458448,226352.75574739,0,0,0,7.46421232
1597622400000,2020-08-17 00:00:00,ETC/USDT,7.24059971,7.53154034,7.11524017,7.35415207,1014662.3930398620404586,137240.59434057,0,0,0,7.39331098
1597536000000,2020-08-16 00:00:00,ETC/USDT,7.20662159,7.285,6.95220548,7.23152971,492773.0730100294663978,69020.80905098,0,0,0,7.13948561
1597449600000,2020-08-15 00:00:00,ETC/USDT,7.18705101,7.29473426,6.97993901,7.20665551,846327.6634306621982225,118243.89089611,0,0,0,7.15747475
1597363200000,2020-08-14 00:00:00,ETC/USDT,6.92551616,7.29999999,6.82788498,7.17147319,693939.3215715708343792,99208.61907031,0,0,0,6.99474832
1597276800000,2020-08-13 00:00:00,ETC/USDT,6.79072095,6.97999407,6.6639366,6.92271643,638081.6611312355402289,93446.97611799,0,0,0,6.82827511
1597190400000,2020-08-12 00:00:00,ETC/USDT,6.79550001,6.888261,6.63500001,6.77201156,415310.2838122606268544,61429.40139456,0,0,0,6.76077374
1597104000000,2020-08-11 00:00:00,ETC/USDT,7.08463473,7.1835033,6.63,6.795,771263.1413764441114716,111233.34339372,0,0,0,6.93374053
1597017600000,2020-08-10 00:00:00,ETC/USDT,6.9102209,7.13999888,6.90572843,7.09316821,336621.0558656932757962,47843.25887281,0,0,0,7.03591402
1596931200000,2020-08-09 00:00:00,ETC/USDT,6.96110884,7.2488543,6.8941269,6.90305016,371064.8709572052924522,52949.65179614,0,0,0,7.00788123
1596844800000,2020-08-08 00:00:00,ETC/USDT,7.04000015,7.20719999,6.88001122,6.99786801,707110.9841520273971205,100811.79668061,0,0,0,7.01416905
1596758400000,2020-08-07 00:00:00,ETC/USDT,7.2643577,7.3320257,6.87000001,7.07011694,759539.662266894477705,107094.8723907,0,0,0,7.09221315
1596672000000,2020-08-06 00:00:00,ETC/USDT,7.42447732,7.6,7.15,7.2701718,774789.2775519225266028,105944.57400253,0,0,0,7.31315676
1596585600000,2020-08-05 00:00:00,ETC/USDT,7.18122094,7.53660374,7.15077553,7.48308246,435336.9097382307179197,59298.43333163,0,0,0,7.34145719
1596499200000,2020-08-04 00:00:00,ETC/USDT,7.17630833,7.30869724,7.10260572,7.20416433,347875.0410008379446264,48124.05863623,0,0,0,7.22871368
1596412800000,2020-08-03 00:00:00,ETC/USDT,7.17077444,7.38,7.14533333,7.23782719,1102775.1296930647118238,151570.15914039,0,0,0,7.27567442
1596326400000,2020-08-02 00:00:00,ETC/USDT,7.82240231,8.29084434,6.96,7.24017092,2517507.195061733886835,339883.70206099,0,0,0,7.4069665
1596240000000,2020-08-01 00:00:00,ETC/USDT,7.39311658,7.937,7.32714871,7.83847696,1807641.1746936068825519,235444.79429977,0,0,0,7.67755847
1596153600000,2020-07-31 00:00:00,ETC/USDT,7.35797157,7.56,7.26551603,7.40865551,1072637.1094900088180838,144868.82833851,0,0,0,7.40419538
1596067200000,2020-07-30 00:00:00,ETC/USDT,7.26659493,7.47015234,7.01,7.34826673,546765.6519314241044315,76093.16912581,0,0,0,7.18547615
1595980800000,2020-07-29 00:00:00,ETC/USDT,7.22851077,7.541064,7.1438016,7.28217054,978388.8492866238356672,132534.17188016,0,0,0,7.38216292
1595894400000,2020-07-28 00:00:00,ETC/USDT,7.119,7.37269164,6.82890322,7.22888051,1290816.3765938013372172,180881.61556132,0,0,0,7.13624971
1595808000000,2020-07-27 00:00:00,ETC/USDT,6.63004653,7.33496242,6.63004653,7.10442785,2388971.2549511048867275,338895.40896541,0,0,0,7.04928775
1595721600000,2020-07-26 00:00:00,ETC/USDT,6.69524893,6.8708601,6.48,6.62071736,723443.383036323091757,108716.4336611,0,0,0,6.65440687
1595635200000,2020-07-25 00:00:00,ETC/USDT,6.25370165,6.72314504,6.24346561,6.68414725,677669.7036011649731243,104021.54281939,0,0,0,6.51470537
1595548800000,2020-07-24 00:00:00,ETC/USDT,6.43499975,6.43499975,6.20600001,6.2410668,151092.19700608756736,23963.47419584,0,0,0,6.305104
1595462400000,2020-07-23 00:00:00,ETC/USDT,6.35791488,6.48312472,6.29865247,6.43499974,569728.4490749429056952,89682.29911828,0,0,0,6.35274134
1595376000000,2020-07-22 00:00:00,ETC/USDT,6.17225046,6.39999998,6.10716484,6.34682081,193537.5721946548619954,31117.81585762,0,0,0,6.21951017
1595289600000,2020-07-21 00:00:00,ETC/USDT,6.0325104,6.187,6.0325104,6.187,254470.45855293844327,41406.05556214,0,0,0,6.1457305
1595203200000,2020-07-20 00:00:00,ETC/USDT,6.1,6.189,5.975391,6.05949622,142917.052554340384719,23493.3235781,0,0,0,6.08330499
1595116800000,2020-07-19 00:00:00,ETC/USDT,6.05708248,6.11911296,5.95599962,6.11911296,74776.5983091808716992,12394.51193536,0,0,0,6.03304097
1595030400000,2020-07-18 00:00:00,ETC/USDT,6.025,6.11099022,5.95940398,6.05504767,99074.649025394982487,16415.95209461,0,0,0,6.0352667
1594944000000,2020-07-17 00:00:00,ETC/USDT,6.02379055,6.09472543,5.95111894,6.02568108,111165.272325203744037,18425.0067549,0,0,0,6.03339113
1594857600000,2020-07-16 00:00:00,ETC/USDT,6.21371138,6.2498444,5.9,6.03278064,397418.6331028885978321,65966.26751519,0,0,0,6.02457359
1594771200000,2020-07-15 00:00:00,ETC/USDT,6.32691364,6.347251,6.2,6.21371142,187081.2992306789111099,29996.90430677,0,0,0,6.23668687
1594684800000,2020-07-14 00:00:00,ETC/USDT,6.28954047,6.32513485,6.18587257,6.32513485,212368.655419578956871,33887.99338185,0,0,0,6.26678166
1594598400000,2020-07-13 00:00:00,ETC/USDT,6.46246921,6.55,6.19937999,6.31176448,480867.73131006209028,75671.51469636,0,0,0,6.354673
1594512000000,2020-07-12 00:00:00,ETC/USDT,6.52781217,6.55564717,6.3736983,6.45013671,187584.2664623564614005,29136.82299441,0,0,0,6.43804805
1594425600000,2020-07-11 00:00:00,ETC/USDT,6.39667392,6.55994702,6.39667392,6.49799198,171442.4808184136011655,26442.42686495,0,0,0,6.48361369
1594339200000,2020-07-10 00:00:00,ETC/USDT,6.60598565,6.60598565,6.29546396,6.39505118,273470.647243855525364,42673.1254556,0,0,0,6.40849819
1594252800000,2020-07-09 00:00:00,ETC/USDT,6.62,6.78731491,6.37763762,6.64561842,855135.0098776145059418,129793.11323558,0,0,0,6.58844671
1594166400000,2020-07-08 00:00:00,ETC/USDT,6.16781442,6.63216579,6.12000001,6.62985243,609714.713494272214844,94876.6671362,0,0,0,6.42639262
1594080000000,2020-07-07 00:00:00,ETC/USDT,6.09505032,6.31910088,5.98125335,6.2043929,376048.4822555620517661,61260.10550943,0,0,0,6.13855427
1593993600000,2020-07-06 00:00:00,ETC/USDT,5.66579955,6.18,5.6594749,6.1,293836.313535310626948,49680.9995706,0,0,0,5.91446058
1593907200000,2020-07-05 00:00:00,ETC/USDT,5.72123733,5.72123733,5.54477152,5.6606307,90608.1567540951184029,16119.20685657,0,0,0,5.62112997
1593820800000,2020-07-04 00:00:00,ETC/USDT,5.65002313,5.76132832,5.65002313,5.70018258,115112.13020382935401,20175.2139077,0,0,0,5.7056213
1593734400000,2020-07-03 00:00:00,ETC/USDT,5.66802939,5.73776537,5.635,5.65000001,142845.839414831209917,25124.4183301,0,0,0,5.68553817
1593648000000,2020-07-02 00:00:00,ETC/USDT,5.72940626,5.78025177,5.56589854,5.6483416,102863.1748122346464674,18040.61786431,0,0,0,5.70175454
1593561600000,2020-07-01 00:00:00,ETC/USDT,5.73358578,5.78559042,5.65570578,5.70796416,164805.6540073782453738,28771.46077794,0,0,0,5.72809477
1593475200000,2020-06-30 00:00:00,ETC/USDT,5.84069208,5.84715846,5.7,5.7398,149906.6547654948329876,26044.66141909,0,0,0,5.75575364
1593388800000,2020-06-29 00:00:00,ETC/USDT,5.76999998,5.8775,5.75162767,5.83348427,102218.1907063217558532,17572.87032564,0,0,0,5.81681813
1593302400000,2020-06-28 00:00:00,ETC/USDT,5.61184167,5.83927426,5.57702643,5.74839063,197393.7071819842133745,34568.91468159,0,0,0,5.71015055
1593216000000,2020-06-27 00:00:00,ETC/USDT,6.04,6.05003224,5.52,5.62583509,400871.1567570620403964,68897.95424438,0,0,0,5.81833178
1593129600000,2020-06-26 00:00:00,ETC/USDT,6.14174795,6.14195232,6.01126586,6.06503832,193774.131345839105229,31957.6942363,0,0,0,6.06345783
1593043200000,2020-06-25 00:00:00,ETC/USDT,6.204,6.22621129,6.05741194,6.14916764,136424.5564560394697852,22180.70905831,0,0,0,6.15059492
1592956800000,2020-06-24 00:00:00,ETC/USDT,6.39161275,6.51559793,6.13109825,6.222,260816.983158414697794,41303.73188149,0,0,0,6.3146106
1592870400000,2020-06-23 00:00:00,ETC/USDT,6.392601,6.43192044,6.30136041,6.37843091,224271.9793489323864852,35180.99152884,0,0,0,6.37480553
1592784000000,2020-06-22 00:00:00,ETC/USDT,6.23557144,6.4,6.23557144,6.39319088,171373.3405115219357812,27008.72789036,0,0,0,6.34510967
1592697600000,2020-06-21 00:00:00,ETC/USDT,6.26105928,6.27358845,6.17000007,6.20600022,115295.374226409297066,18485.08598161,0,0,0,6.2372106
1592611200000,2020-06-20 00:00:00,ETC/USDT,6.31696986,6.34143514,6.16787778,6.23834641,42292.4124387535579806,6758.33327249,0,0,0,6.25781694
1592524800000,2020-06-19 00:00:00,ETC/USDT,6.20962361,6.41001,6.15414365,6.29772965,171158.9105456652280344,27065.82360786,0,0,0,6.32380204
1592438400000,2020-06-18 00:00:00,ETC/USDT,6.25687149,6.27020575,6.13007346,6.24687487,88737.2039007040900657,14321.86491817,0,0,0,6.19592521
1592352000000,2020-06-17 00:00:00,ETC/USDT,6.25872091,6.36570744,6.17,6.26581946,296832.120867257361165,47197.0063665,0,0,0,6.28921501
1592265600000,2020-06-16 00:00:00,ETC/USDT,6.26685054,6.35899995,6.19592406,6.26378483,358240.4265991432649604,57199.11146484,0,0,0,6.26304181
1592179200000,2020-06-15 00:00:00,ETC/USDT,6.32144605,6.32144605,6.02458183,6.26685054,404764.3147688253267336,65653.17942729,0,0,0,6.16518984
1592092800000,2020-06-14 00:00:00,ETC/USDT,6.49843991,6.49843991,6.26913394,6.3353,141898.6035391365224499,22247.11132239,0,0,0,6.37829341
1592006400000,2020-06-13 00:00:00,ETC/USDT,6.36472913,6.50439638,6.3478405,6.5013903,61078.486065809005656,9520.3824588,0,0,0,6.41554962
1591920000000,2020-06-12 00:00:00,ETC/USDT,6.25480305,6.47495487,6.2145075,6.39913041,149246.9572154682476092,23389.16833406,0,0,0,6.38102882
1591833600000,2020-06-11 00:00:00,ETC/USDT,6.81205901,6.83960304,6.0682592,6.25374075,965747.3979921501117422,148618.41349727,0,0,0,6.49816786
1591747200000,2020-06-10 00:00:00,ETC/USDT,6.77863675,6.82618845,6.72,6.81244104,283551.39583708028229,41813.274831,0,0,0,6.78137259
1591660800000,2020-06-09 00:00:00,ETC/USDT,6.90760926,6.91277421,6.72,6.78408361,170206.9598518447960427,25037.34738437,0,0,0,6.79812271
1591574400000,2020-06-08 00:00:00,ETC/USDT,6.83531442,6.91887108,6.73727814,6.90760926,167219.0038182689016972,24509.86957709,0,0,0,6.82251708
1591488000000,2020-06-07 00:00:00,ETC/USDT,6.85,6.89332457,6.64,6.82001,464808.8803558273212841,68496.59118679,0,0,0,6.78586879
1591401600000,2020-06-06 00:00:00,ETC/USDT,6.84909931,6.95,6.79,6.87307753,483144.6199367808550851,69987.16301583,0,0,0,6.90333197
1591315200000,2020-06-05 00:00:00,ETC/USDT,6.91509767,6.97875578,6.78757889,6.85729405,323585.0754900003214112,46926.71152112,0,0,0,6.89554126
1591228800000,2020-06-04 00:00:00,ETC/USDT,6.92218607,7.03584123,6.78,6.93437452,557772.2065611954028512,80555.87818428,0,0,0,6.92404104
1591142400000,2020-06-03 00:00:00,ETC/USDT,6.96686842,6.9973338,6.84144107,6.94364001,763901.7933396391750062,110608.12261542,0,0,0,6.90638061
1591056000000,2020-06-02 00:00:00,ETC/USDT,7.21122751,7.33116997,6.69483538,6.9855835,1224757.5311056233027644,173940.59158514,0,0,0,7.04124046
1590969600000,2020-06-01 00:00:00,ETC/USDT,6.92727075,7.24669834,6.87000001,7.159,1161958.6361984686110172,164842.65013844,0,0,0,7.04889563
1590883200000,2020-05-31 00:00:00,ETC/USDT,7.48901685,7.48901686,6.7123,6.97022687,1291767.9111353547515169,180977.13500177,0,0,0,7.13774097
1590796800000,2020-05-30 00:00:00,ETC/USDT,7.20141119,7.5736382,7.11248884,7.48892726,928571.308343892516096,126843.22427745,0,0,0,7.32062208
1590710400000,2020-05-29 00:00:00,ETC/USDT,6.86348003,7.29494576,6.81901,7.21837033,1364135.7470577131261121,191943.37644267,0,0,0,7.10696963
1590624000000,2020-05-28 00:00:00,ETC/USDT,6.74883494,6.87902738,6.68017188,6.86305292,430269.5072043741707126,63520.80263854,0,0,0,6.77367869
1590537600000,2020-05-27 00:00:00,ETC/USDT,6.7169097,6.83737474,6.66010113,6.77571182,691490.7543363738082424,102806.37431896,0,0,0,6.72614669
1590451200000,2020-05-26 00:00:00,ETC/USDT,6.82220776,6.82220776,6.51056166,6.69451327,712847.7178091860365424,106987.61385776,0,0,0,6.66289949
1590364800000,2020-05-25 00:00:00,ETC/USDT,6.55451629,6.90124508,6.54302506,6.84267865,1533220.8379785234129161,227669.83049113,0,0,0,6.73440497
1590278400000,2020-05-24 00:00:00,ETC/USDT,6.55478166,6.77637608,6.50275931,6.582959,983202.8823074526940953,147282.49785079,0,0,0,6.67562607
1590192000000,2020-05-23 00:00:00,ETC/USDT,6.45788888,6.64799998,6.36487077,6.52120303,426131.498166768648937,65317.25112785,0,0,0,6.52402682
1590105600000,2020-05-22 00:00:00,ETC/USDT,6.12315247,6.60913676,6.1,6.43998891,319533.9515039516435423,50015.65394129,0,0,0,6.38867887
1590019200000,2020-05-21 00:00:00,ETC/USDT,6.4714794,6.53242068,5.93992173,6.14446964,949115.0994100900892938,153390.71750939,0,0,0,6.18756542
1589932800000,2020-05-20 00:00:00,ETC/USDT,6.64491534,6.67539756,6.28,6.45301806,602200.4663659091109912,92186.87315572,0,0,0,6.53238846
1589846400000,2020-05-19 00:00:00,ETC/USDT,6.71819256,6.735,6.56991525,6.6717037,540996.1371156590523198,81622.74014487,0,0,0,6.62800754
1589760000000,2020-05-18 00:00:00,ETC/USDT,6.67236,6.91497153,6.58656516,6.71,451095.1354903506451712,66587.59335296,0,0,0,6.77446222
1589673600000,2020-05-17 00:00:00,ETC/USDT,6.68819761,6.77617,6.51049328,6.67235999,452137.3649860659878754,67771.31368878,0,0,0,6.67151543
1589587200000,2020-05-16 00:00:00,ETC/USDT,6.5063749,6.84272922,6.43888841,6.70213751,1257616.36424175855699,188468.7213419,0,0,0,6.6728121
1589500800000,2020-05-15 00:00:00,ETC/USDT,6.27643876,6.68819761,6.109099,6.5068644,1527675.0574296303950825,236455.82537051,0,0,0,6.46072075
1589414400000,2020-05-14 00:00:00,ETC/USDT,6.22655253,6.38459148,6.109,6.28557097,445338.0835418347945336,71088.65822984,0,0,0,6.26454479
1589328000000,2020-05-13 00:00:00,ETC/USDT,6.07251903,6.28588274,6.02027571,6.22655253,442403.5739803623089571,71354.53922361,0,0,0,6.20007611
1589241600000,2020-05-12 00:00:00,ETC/USDT,6.02274571,6.22,5.9069425,6.0723829,542397.0483718840569612,88941.79298813,0,0,0,6.09833724
1589155200000,2020-05-11 00:00:00,ETC/USDT,6.2014185,6.30352486,5.63199031,6.03117693,664061.5025177146038454,110978.21201906,0,0,0,5.98371059
1589068800000,2020-05-10 00:00:00,ETC/USDT,7.04654494,7.04654494,5.6319903,6.19974081,2552620.7028566026218792,412172.31083244,0,0,0,6.19309118
1588982400000,2020-05-09 00:00:00,ETC/USDT,7.1399,7.25352943,7.01,7.04654494,553992.351452516568196,77570.7529564,0,0,0,7.14176839
1588896000000,2020-05-08 00:00:00,ETC/USDT,7.1,7.30138707,6.9188906,7.12374408,861006.4140265244911392,120938.72920296,0,0,0,7.11936052
1588809600000,2020-05-07 00:00:00,ETC/USDT,6.8445581,7.21131626,6.797,7.08805805,1819195.7502898823284134,258765.45640959,0,0,0,7.03028826
1588723200000,2020-05-06 00:00:00,ETC/USDT,7.20286367,7.31013136,6.81207223,6.87364741,1230269.3219988842597368,171670.05544972,0,0,0,7.16647594
1588636800000,2020-05-05 00:00:00,ETC/USDT,7.22005058,7.47635343,7.03521047,7.17894113,1313103.8111127439632864,181627.97481204,0,0,0,7.22963416
1588550400000,2020-05-04 00:00:00,ETC/USDT,7.21839922,7.34620152,6.65000002,7.21698277,1383912.774511741036553,197811.45910558,0,0,0,6.99612035
1588464000000,2020-05-03 00:00:00,ETC/USDT,7.47635343,7.61180195,7.0307744,7.21058006,1719338.9160013345272192,235590.28347872,0,0,0,7.29800436
1588377600000,2020-05-02 00:00:00,ETC/USDT,6.6438751,7.61606465,6.57107409,7.47621061,1681412.4753745190924992,236275.59336176,0,0,0,7.11631892
1588291200000,2020-05-01 00:00:00,ETC/USDT,6.48357628,6.7064212,6.46298323,6.63723786,1376129.7371981490627256,208863.01013212,0,0,0,6.58867138
1588204800000,2020-04-30 00:00:00,ETC/USDT,6.71005558,7,6.26624925,6.43364016,1505502.0612671884340238,226457.24469867,0,0,0,6.64806314
1588118400000,2020-04-29 00:00:00,ETC/USDT,6.15329372,6.89,6.12899897,6.73350323,1670747.29848808215336,254499.63717472,0,0,0,6.56483175
1588032000000,2020-04-28 00:00:00,ETC/USDT,6.08885195,6.15578741,5.95996753,6.15578741,568440.5039884912981392,93981.61415268,0,0,0,6.04842244
1587945600000,2020-04-27 00:00:00,ETC/USDT,6.24655907,6.26984843,5.91041035,6.09047482,640198.2034655465246304,105224.59486306,0,0,0,6.08411184
1587859200000,2020-04-26 00:00:00,ETC/USDT,5.75586369,6.241293,5.75586369,6.21707578,1164765.9839909241096072,194520.58780503,0,0,0,5.98788024
1587772800000,2020-04-25 00:00:00,ETC/USDT,5.59066331,5.85,5.54409066,5.74247046,430022.273711587158081,75007.91815162,0,0,0,5.73302505
1587686400000,2020-04-24 00:00:00,ETC/USDT,5.70021032,5.70021032,5.51860357,5.58979628,326171.5656489818703648,58073.83153704,0,0,0,5.61649812
1587600000000,2020-04-23 00:00:00,ETC/USDT,5.3804001,5.78,5.3,5.69711532,600323.9975156737921971,107494.46954569,0,0,0,5.58469659
