date,symbol,strategy,current_price,predicted_price,next_price,investment_made,capital_before,capital_invested,capital_after,capital_gained,return_pct
2025-06-16,ETH/USDT,PolynomialRegression_degree_7,2548.38,2734.12,2512.05,Yes,963.7,963.7,949.97,-13.74,-0.0143
2025-06-17,ETH/USDT,PolynomialRegression_degree_7,2512.05,2836.45,2525.5,Yes,949.97,949.97,955.05,5.09,0.0054
2025-06-18,ETH/USDT,PolynomialRegression_degree_7,2525.5,2996.87,2520.76,Yes,955.05,955.05,953.26,-1.79,-0.0019
2025-06-19,ETH/USDT,PolynomialRegression_degree_7,2520.76,3093.16,2406.36,Yes,953.26,953.26,910.0,-43.26,-0.0454
2025-06-20,ETH/USDT,PolynomialRegression_degree_7,2406.36,2739.12,2296.55,Yes,910.0,910.0,868.47,-41.53,-0.0456
2025-06-12,ETH/USDT,PolynomialRegression_degree_8,2644.36,2728.03,2580.51,Yes,1000.0,1000.0,975.85,-24.15,-0.0241
2025-06-13,ETH/USDT,PolynomialRegression_degree_8,2580.51,2643.5,2531.32,Yes,975.85,975.85,957.25,-18.6,-0.0191
2025-06-14,ETH/USDT,PolynomialRegression_degree_8,2531.32,2602.93,2548.63,Yes,957.25,957.25,963.8,6.55,0.0068
2025-06-15,ETH/USDT,PolynomialRegression_degree_8,2548.63,2609.21,2548.38,Yes,963.8,963.8,963.7,-0.09,-0.0001
2025-06-16,ETH/USDT,PolynomialRegression_degree_8,2548.38,2576.29,2512.05,Yes,963.7,963.7,949.97,-13.74,-0.0143
2025-06-17,ETH/USDT,PolynomialRegression_degree_8,2512.05,2648.94,2525.5,Yes,949.97,949.97,955.05,5.09,0.0054
2025-06-18,ETH/USDT,PolynomialRegression_degree_8,2525.5,2602.48,2520.76,Yes,955.05,955.05,953.26,-1.79,-0.0019
2025-06-19,ETH/USDT,PolynomialRegression_degree_8,2520.76,2556.82,2406.36,Yes,953.26,953.26,910.0,-43.26,-0.0454
2025-06-20,ETH/USDT,PolynomialRegression_degree_8,2406.36,2425.39,2296.55,Yes,910.0,910.0,868.47,-41.53,-0.0456
2025-06-12,ETH/USDT,PolynomialRegression_degree_9,2644.36,2448.78,2580.51,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,ETH/USDT,PolynomialRegression_degree_9,2580.51,2337.65,2531.32,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-14,ETH/USDT,PolynomialRegression_degree_9,2531.32,2317.3,2548.63,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-15,ETH/USDT,PolynomialRegression_degree_9,2548.63,2320.66,2548.38,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-16,ETH/USDT,PolynomialRegression_degree_9,2548.38,2328.1,2512.05,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-17,ETH/USDT,PolynomialRegression_degree_9,2512.05,2370.77,2525.5,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-18,ETH/USDT,PolynomialRegression_degree_9,2525.5,2204.38,2520.76,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-19,ETH/USDT,PolynomialRegression_degree_9,2520.76,2071.13,2406.36,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-20,ETH/USDT,PolynomialRegression_degree_9,2406.36,2062.81,2296.55,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-12,ETH/USDT,PolynomialRegression_degree_10,2644.36,2167.87,2580.51,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,ETH/USDT,PolynomialRegression_degree_10,2580.51,2066.82,2531.32,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-14,ETH/USDT,PolynomialRegression_degree_10,2531.32,2043.65,2548.63,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-15,ETH/USDT,PolynomialRegression_degree_10,2548.63,2048.71,2548.38,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-16,ETH/USDT,PolynomialRegression_degree_10,2548.38,2043.12,2512.05,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-17,ETH/USDT,PolynomialRegression_degree_10,2512.05,2049.84,2525.5,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-18,ETH/USDT,PolynomialRegression_degree_10,2525.5,1839.11,2520.76,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-19,ETH/USDT,PolynomialRegression_degree_10,2520.76,1711.78,2406.36,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-20,ETH/USDT,PolynomialRegression_degree_10,2406.36,1711.97,2296.55,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-12,ETH/USDT,Buy and Hold,2644.36,2644.36,2580.51,Yes,1000.0,1000.0,975.85,-24.15,-0.0241
2025-06-13,ETH/USDT,Buy and Hold,2580.51,2580.51,2531.32,Yes,975.85,975.85,957.25,-18.6,-0.0191
2025-06-14,ETH/USDT,Buy and Hold,2531.32,2531.32,2548.63,Yes,957.25,957.25,963.8,6.55,0.0068
2025-06-15,ETH/USDT,Buy and Hold,2548.63,2548.63,2548.38,Yes,963.8,963.8,963.7,-0.09,-0.0001
2025-06-16,ETH/USDT,Buy and Hold,2548.38,2548.38,2512.05,Yes,963.7,963.7,949.97,-13.74,-0.0143
2025-06-17,ETH/USDT,Buy and Hold,2512.05,2512.05,2525.5,Yes,949.97,949.97,955.05,5.09,0.0054
2025-06-18,ETH/USDT,Buy and Hold,2525.5,2525.5,2520.76,Yes,955.05,955.05,953.26,-1.79,-0.0019
2025-06-19,ETH/USDT,Buy and Hold,2520.76,2520.76,2406.36,Yes,953.26,953.26,910.0,-43.26,-0.0454
2025-06-20,ETH/USDT,Buy and Hold,2406.36,2406.36,2296.55,Yes,910.0,910.0,868.47,-41.53,-0.0456
2025-06-12,LTC/USDT,LinearRegression,86.15,90.17,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,LinearRegression,86.55,88.67,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,LinearRegression,85.17,87.18,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,LinearRegression,86.3,88.03,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,LinearRegression,86.66,86.09,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,LinearRegression,84.22,82.62,85.08,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-18,LTC/USDT,LinearRegression,85.08,82.78,85.1,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-19,LTC/USDT,LinearRegression,85.1,84.98,82.93,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-20,LTC/USDT,LinearRegression,82.93,83.37,80.24,Yes,1006.01,1006.01,973.38,-32.63,-0.0324
2025-06-12,LTC/USDT,MLPRegressor,86.15,90.36,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,MLPRegressor,86.55,89.34,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,MLPRegressor,85.17,87.86,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,MLPRegressor,86.3,88.75,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,MLPRegressor,86.66,86.81,84.22,Yes,1006.01,1006.01,977.64,-28.37,-0.0282
2025-06-17,LTC/USDT,MLPRegressor,84.22,83.24,85.08,No,977.64,0.0,977.64,0.0,0.0
2025-06-18,LTC/USDT,MLPRegressor,85.08,83.86,85.1,No,977.64,0.0,977.64,0.0,0.0
2025-06-19,LTC/USDT,MLPRegressor,85.1,84.28,82.93,No,977.64,0.0,977.64,0.0,0.0
2025-06-20,LTC/USDT,MLPRegressor,82.93,84.06,80.24,Yes,977.64,977.64,945.93,-31.71,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_2,86.15,90.23,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_2,86.55,88.99,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_2,85.17,87.66,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_2,86.3,88.56,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_2,86.66,86.58,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_2,84.22,82.59,85.08,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_2,85.08,82.35,85.1,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_2,85.1,84.91,82.93,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_2,82.93,83.35,80.24,Yes,1006.01,1006.01,973.38,-32.63,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_3,86.15,90.09,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_3,86.55,88.97,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_3,85.17,87.65,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_3,86.3,88.33,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_3,86.66,86.51,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_3,84.22,83.33,85.08,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_3,85.08,83.67,85.1,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_3,85.1,85.29,82.93,Yes,1006.01,1006.01,980.34,-25.67,-0.0255
2025-06-20,LTC/USDT,PolynomialRegression_degree_3,82.93,83.89,80.24,Yes,980.34,980.34,948.54,-31.8,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_4,86.15,89.83,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_4,86.55,88.81,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_4,85.17,87.45,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_4,86.3,88.21,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_4,86.66,86.42,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_4,84.22,83.59,85.08,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_4,85.08,84.08,85.1,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_4,85.1,84.95,82.93,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_4,82.93,83.73,80.24,Yes,1006.01,1006.01,973.38,-32.63,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_5,86.15,89.82,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_5,86.55,88.82,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_5,85.17,87.26,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_5,86.3,88.07,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_5,86.66,86.02,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_5,84.22,83.67,85.08,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_5,85.08,84.79,85.1,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_5,85.1,85.56,82.93,Yes,1006.01,1006.01,980.34,-25.67,-0.0255
2025-06-20,LTC/USDT,PolynomialRegression_degree_5,82.93,84.19,80.24,Yes,980.34,980.34,948.54,-31.8,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_6,86.15,90.91,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_6,86.55,89.73,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_6,85.17,88.16,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_6,86.3,89.06,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_6,86.66,87.18,84.22,Yes,1006.01,1006.01,977.64,-28.37,-0.0282
2025-06-17,LTC/USDT,PolynomialRegression_degree_6,84.22,84.47,85.08,Yes,977.64,977.64,987.6,9.96,0.0102
2025-06-18,LTC/USDT,PolynomialRegression_degree_6,85.08,85.62,85.1,Yes,987.6,987.6,987.9,0.3,0.0003
2025-06-19,LTC/USDT,PolynomialRegression_degree_6,85.1,86.46,82.93,Yes,987.9,987.9,962.69,-25.21,-0.0255
2025-06-20,LTC/USDT,PolynomialRegression_degree_6,82.93,85.05,80.24,Yes,962.69,962.69,931.47,-31.23,-0.0324
2025-06-12,LTC/USDT,PolynomialRegression_degree_7,86.15,90.95,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,PolynomialRegression_degree_7,86.55,88.86,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,PolynomialRegression_degree_7,85.17,87.08,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,PolynomialRegression_degree_7,86.3,87.12,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,PolynomialRegression_degree_7,86.66,85.11,84.22,No,1006.01,0.0,1006.01,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_7,84.22,84.84,85.08,Yes,1006.01,1006.01,1016.26,10.25,0.0102
2025-06-18,LTC/USDT,PolynomialRegression_degree_7,85.08,82.38,85.1,No,1016.26,0.0,1016.26,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_7,85.1,82.71,82.93,No,1016.26,0.0,1016.26,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_7,82.93,81.61,80.24,No,1016.26,0.0,1016.26,0.0,0.0
2025-06-12,LTC/USDT,PolynomialRegression_degree_8,86.15,78.67,86.55,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,LTC/USDT,PolynomialRegression_degree_8,86.55,77.16,85.17,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-14,LTC/USDT,PolynomialRegression_degree_8,85.17,75.43,86.3,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-15,LTC/USDT,PolynomialRegression_degree_8,86.3,75.63,86.66,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-16,LTC/USDT,PolynomialRegression_degree_8,86.66,74.39,84.22,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_8,84.22,73.42,85.08,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_8,85.08,74.56,85.1,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_8,85.1,74.21,82.93,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_8,82.93,72.75,80.24,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-12,LTC/USDT,PolynomialRegression_degree_9,86.15,66.41,86.55,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,LTC/USDT,PolynomialRegression_degree_9,86.55,65.43,85.17,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-14,LTC/USDT,PolynomialRegression_degree_9,85.17,64.49,86.3,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-15,LTC/USDT,PolynomialRegression_degree_9,86.3,64.97,86.66,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-16,LTC/USDT,PolynomialRegression_degree_9,86.66,63.44,84.22,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_9,84.22,60.35,85.08,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_9,85.08,59.59,85.1,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_9,85.1,60.23,82.93,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_9,82.93,59.42,80.24,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-12,LTC/USDT,PolynomialRegression_degree_10,86.15,59.18,86.55,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-13,LTC/USDT,PolynomialRegression_degree_10,86.55,58.77,85.17,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-14,LTC/USDT,PolynomialRegression_degree_10,85.17,58.35,86.3,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-15,LTC/USDT,PolynomialRegression_degree_10,86.3,58.55,86.66,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-16,LTC/USDT,PolynomialRegression_degree_10,86.66,57.85,84.22,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-17,LTC/USDT,PolynomialRegression_degree_10,84.22,56.45,85.08,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-18,LTC/USDT,PolynomialRegression_degree_10,85.08,55.56,85.1,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-19,LTC/USDT,PolynomialRegression_degree_10,85.1,55.89,82.93,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-20,LTC/USDT,PolynomialRegression_degree_10,82.93,55.53,80.24,No,1000.0,0.0,1000.0,0.0,0.0
2025-06-12,LTC/USDT,Buy and Hold,86.15,86.15,86.55,Yes,1000.0,1000.0,1004.63,4.63,0.0046
2025-06-13,LTC/USDT,Buy and Hold,86.55,86.55,85.17,Yes,1004.63,1004.63,988.67,-15.96,-0.0159
2025-06-14,LTC/USDT,Buy and Hold,85.17,85.17,86.3,Yes,988.67,988.67,1001.76,13.09,0.0132
2025-06-15,LTC/USDT,Buy and Hold,86.3,86.3,86.66,Yes,1001.76,1001.76,1006.01,4.25,0.0042
2025-06-16,LTC/USDT,Buy and Hold,86.66,86.66,84.22,Yes,1006.01,1006.01,977.64,-28.37,-0.0282
2025-06-17,LTC/USDT,Buy and Hold,84.22,84.22,85.08,Yes,977.64,977.64,987.6,9.96,0.0102
2025-06-18,LTC/USDT,Buy and Hold,85.08,85.08,85.1,Yes,987.6,987.6,987.9,0.3,0.0003
2025-06-19,LTC/USDT,Buy and Hold,85.1,85.1,82.93,Yes,987.9,987.9,962.69,-25.21,-0.0255
2025-06-20,LTC/USDT,Buy and Hold,82.93,82.93,80.24,Yes,962.69,962.69,931.47,-31.23,-0.0324
2025-06-12,XMR/USDT,LinearRegression,319.7,329.3,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,LinearRegression,312.6,321.85,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,LinearRegression,313.04,317.77,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,LinearRegression,315.49,317.21,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,LinearRegression,323.08,316.45,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,LinearRegression,320.87,311.43,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,LinearRegression,316.98,311.1,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,LinearRegression,309.97,311.22,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,LinearRegression,311.39,314.69,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,MLPRegressor,319.7,330.0,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,MLPRegressor,312.6,323.55,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,MLPRegressor,313.04,317.43,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,MLPRegressor,315.49,318.89,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,MLPRegressor,323.08,316.99,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,MLPRegressor,320.87,313.78,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,MLPRegressor,316.98,310.26,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,MLPRegressor,309.97,312.13,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,MLPRegressor,311.39,314.73,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_2,319.7,329.19,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_2,312.6,322.76,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_2,313.04,318.82,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_2,315.49,318.0,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_2,323.08,317.36,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_2,320.87,313.6,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_2,316.98,313.05,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,PolynomialRegression_degree_2,309.97,312.56,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_2,311.39,315.06,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_3,319.7,329.11,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_3,312.6,322.88,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_3,313.04,317.79,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_3,315.49,316.66,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_3,323.08,316.61,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_3,320.87,315.09,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_3,316.98,315.56,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,PolynomialRegression_degree_3,309.97,314.02,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_3,311.39,315.32,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_4,319.7,330.06,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_4,312.6,323.64,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_4,313.04,318.0,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_4,315.49,317.03,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_4,323.08,317.2,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_4,320.87,315.9,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_4,316.98,316.41,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,PolynomialRegression_degree_4,309.97,314.42,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_4,311.39,315.57,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_5,319.7,331.58,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_5,312.6,325.17,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_5,313.04,318.5,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_5,315.49,317.62,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_5,323.08,317.9,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_5,320.87,313.98,316.98,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-18,XMR/USDT,PolynomialRegression_degree_5,316.98,312.86,309.97,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-19,XMR/USDT,PolynomialRegression_degree_5,309.97,313.0,311.39,Yes,1010.57,1010.57,1015.2,4.63,0.0046
2025-06-20,XMR/USDT,PolynomialRegression_degree_5,311.39,315.27,309.45,Yes,1015.2,1015.2,1008.88,-6.32,-0.0062
2025-06-12,XMR/USDT,PolynomialRegression_degree_6,319.7,380.89,312.6,Yes,1000.0,1000.0,977.79,-22.21,-0.0222
2025-06-13,XMR/USDT,PolynomialRegression_degree_6,312.6,369.88,313.04,Yes,977.79,977.79,979.17,1.38,0.0014
2025-06-14,XMR/USDT,PolynomialRegression_degree_6,313.04,325.43,315.49,Yes,979.17,979.17,986.83,7.66,0.0078
2025-06-15,XMR/USDT,PolynomialRegression_degree_6,315.49,316.41,323.08,Yes,986.83,986.83,1010.57,23.74,0.0241
2025-06-16,XMR/USDT,PolynomialRegression_degree_6,323.08,317.03,320.87,No,1010.57,0.0,1010.57,0.0,0.0
2025-06-17,XMR/USDT,PolynomialRegression_degree_6,320.87,323.73,316.98,Yes,1010.57,1010.57,998.32,-12.25,-0.0121
2025-06-18,XMR/USDT,PolynomialRegression_degree_6,316.98,357.28,309.97,Yes,998.32,998.32,976.24,-22.08,-0.0221
2025-06-19,XMR/USDT,PolynomialRegression_degree_6,309.97,337.98,311.39,Yes,976.24,976.24,980.72,4.47,0.0046
